code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.01044,2020-06-09 09:30:00,59.15844,59.15844,59.15844,59.15844,0.0,0.0,14500,877250.0,0.0,59.25844
HK.01044,2020-06-09 09:31:00,59.55844,59.50844,59.55844,59.50844,0.0,0.0,1500,91325.0,0.5916315575596677,59.15844
HK.01044,2020-06-09 09:32:00,59.45844,59.55844,59.55844,59.30844,0.0,0.0,78000,4745875.0,0.08402169507383685,59.50844
HK.01044,2020-06-09 09:33:00,59.55844,59.60844,59.65844,59.45844,0.0,0.0,31000,1888550.0,0.0839511578879572,59.55844
HK.01044,2020-06-09 09:34:00,59.65844,59.65844,60.05844,59.60844,0.0,0.0,71000,4334425.0,0.08388073903627935,59.60844
HK.01044,2020-06-09 09:35:00,59.65844,59.70844,59.70844,59.65844,0.0,0.0,6500,396800.0,0.08381043822132168,59.65844
HK.01044,2020-06-09 09:36:00,59.70844,59.85844,59.95844,59.70844,0.0,0.0,42000,2567900.0,0.2512207654395234,59.70844
HK.01044,2020-06-09 09:37:00,59.85844,59.90844,59.90844,59.85844,0.0,0.0,10000,612200.0,0.08353040941260273,59.85844
HK.01044,2020-06-09 09:38:00,59.90844,59.90844,59.90844,59.90844,0.0,0.0,4000,245000.0,0.0,59.90844
HK.01044,2020-06-09 09:39:00,59.90844,59.95844,60.00844,59.90844,0.0,0.0,36000,2205825.0,0.083460694352923,59.90844
HK.01044,2020-06-09 09:40:00,60.00844,59.95844,60.00844,59.95844,0.0,0.0,18000,1103875.0,0.0,59.95844
HK.01044,2020-06-09 09:41:00,60.00844,60.15844,60.15844,60.00844,0.0,0.0,40500,2487150.0,0.33356438226210644,59.95844
HK.01044,2020-06-09 09:42:00,60.15844,60.20844,60.20844,60.10844,0.0,0.0,10500,645775.0,0.0831138573407227,60.15844
HK.01044,2020-06-09 09:43:00,60.15844,60.25844,60.25844,60.15844,0.0,0.0,10500,646300.0,0.08304483557454263,60.20844
HK.01044,2020-06-09 09:44:00,60.25844,60.25844,60.30844,60.20844,0.0,0.0,13000,800800.0,0.0,60.25844
HK.01044,2020-06-09 09:45:00,60.25844,60.25844,60.30844,60.25844,0.0,0.0,27000,1664175.0,0.0,60.25844
HK.01044,2020-06-09 09:46:00,60.25844,60.25844,60.25844,60.20844,0.0,0.0,21000,1293450.0,0.0,60.25844
HK.01044,2020-06-09 09:47:00,60.25844,60.00844,60.25844,60.00844,0.0,0.0,26500,1630450.0,-0.41487964175640796,60.25844
HK.01044,2020-06-09 09:48:00,59.95844,60.15844,60.15844,59.95844,0.0,0.0,36000,2209600.0,0.249964838279413,60.00844
HK.01044,2020-06-09 09:49:00,60.20844,60.15844,60.20844,60.15844,0.0,0.0,3000,184550.0,0.0,60.15844
HK.01044,2020-06-09 09:50:00,60.15844,60.15844,60.15844,60.15844,0.0,0.0,0,0.0,0.0,60.15844
HK.01044,2020-06-09 09:51:00,60.20844,60.25844,60.25844,60.20844,0.0,0.0,6500,400125.0,0.1662277146814336,60.15844
HK.01044,2020-06-09 09:52:00,60.25844,60.25844,60.30844,60.25844,0.0,0.0,10000,616050.0,0.0,60.25844
HK.01044,2020-06-09 09:53:00,60.30844,60.20844,60.30844,60.20844,0.0,0.0,6000,369600.0,-0.08297592835127686,60.25844
HK.01044,2020-06-09 09:54:00,60.20844,60.10844,60.20844,60.10844,0.0,0.0,18000,1107350.0,-0.16608967114909706,60.20844
HK.01044,2020-06-09 09:55:00,60.15844,60.15844,60.15844,60.15844,0.0,0.0,500,30750.0,0.08318299393562227,60.10844
HK.01044,2020-06-09 09:56:00,60.20844,60.15844,60.20844,60.15844,0.0,0.0,3500,215300.0,0.0,60.15844
HK.01044,2020-06-09 09:57:00,60.20844,60.25844,60.30844,60.20844,0.0,0.0,31000,1909075.0,0.1662277146814336,60.15844
HK.01044,2020-06-09 09:58:00,60.25844,60.25844,60.25844,60.25844,0.0,0.0,1000,61600.0,0.0,60.25844
HK.01044,2020-06-09 09:59:00,60.25844,60.25844,60.25844,60.25844,0.0,0.0,2000,123200.0,0.0,60.25844
HK.01044,2020-06-09 10:00:00,60.25844,60.30844,60.30844,60.25844,0.0,0.0,12000,739375.0,0.08297592835127686,60.25844
HK.01044,2020-06-09 10:01:00,60.35844,60.40844,60.40844,60.35844,0.0,0.0,6000,370275.0,0.1658142707720535,60.30844
HK.01044,2020-06-09 10:02:00,60.45844,60.45844,60.45844,60.45844,0.0,0.0,500,30900.0,0.08276989109469515,60.40844
HK.01044,2020-06-09 10:03:00,60.45844,60.40844,60.45844,60.40844,0.0,0.0,8000,494350.0,-0.08270143920353265,60.45844
HK.01044,2020-06-09 10:04:00,60.45844,60.55844,60.55844,60.45844,0.0,0.0,14500,896425.0,0.24830967328406195,60.40844
HK.01044,2020-06-09 10:05:00,60.60844,60.55844,60.60844,60.50844,0.0,0.0,9500,588075.0,0.0,60.55844
HK.01044,2020-06-09 10:06:00,60.55844,60.55844,60.55844,60.50844,0.0,0.0,2000,123775.0,0.0,60.55844
HK.01044,2020-06-09 10:07:00,60.60844,60.60844,60.60844,60.60844,0.0,0.0,500,30975.0,0.08256487452451593,60.55844
HK.01044,2020-06-09 10:08:00,60.60844,60.55844,60.60844,60.50844,0.0,0.0,8500,526125.0,-0.08249676117716322,60.60844
HK.01044,2020-06-09 10:09:00,60.45844,60.50844,60.55844,60.45844,0.0,0.0,6500,402175.0,-0.0825648745245042,60.55844
HK.01044,2020-06-09 10:10:00,60.50844,60.55844,60.55844,60.50844,0.0,0.0,5500,340250.0,0.08263310044019836,60.50844
HK.01044,2020-06-09 10:11:00,60.55844,60.55844,60.55844,60.50844,0.0,0.0,3500,216600.0,0.0,60.55844
HK.01044,2020-06-09 10:12:00,60.50844,60.45844,60.50844,60.45844,0.0,0.0,13500,834850.0,-0.1651297490490084,60.55844
HK.01044,2020-06-09 10:13:00,60.45844,60.45844,60.50844,60.45844,0.0,0.0,17000,1050725.0,0.0,60.45844
HK.01044,2020-06-09 10:14:00,60.45844,60.45844,60.45844,60.45844,0.0,0.0,2000,123600.0,0.0,60.45844
HK.01044,2020-06-09 10:15:00,60.50844,60.50844,60.50844,60.50844,0.0,0.0,6000,371100.0,0.0827014392035209,60.45844
HK.01044,2020-06-09 10:16:00,60.50844,60.45844,60.50844,60.45844,0.0,0.0,5500,340150.0,-0.08263310044019836,60.50844
HK.01044,2020-06-09 10:17:00,60.55844,60.55844,60.55844,60.55844,0.0,0.0,2000,123800.0,0.1654028784070418,60.45844
HK.01044,2020-06-09 10:18:00,60.55844,60.55844,60.55844,60.55844,0.0,0.0,3000,185700.0,0.0,60.55844
HK.01044,2020-06-09 10:19:00,60.60844,60.60844,60.60844,60.55844,0.0,0.0,2500,154850.0,0.08256487452451593,60.55844
HK.01044,2020-06-09 10:20:00,60.60844,60.65844,60.65844,60.60844,0.0,0.0,2500,154900.0,0.0824967611771515,60.60844
HK.01044,2020-06-09 10:21:00,60.60844,60.55844,60.60844,60.55844,0.0,0.0,14000,867050.0,-0.1648575202395601,60.65844
HK.01044,2020-06-09 10:22:00,60.50844,60.55844,60.55844,60.50844,0.0,0.0,3000,185600.0,0.0,60.55844
HK.01044,2020-06-09 10:23:00,60.50844,60.55844,60.55844,60.50844,0.0,0.0,10000,618550.0,0.0,60.55844
HK.01044,2020-06-09 10:24:00,60.55844,60.55844,60.55844,60.55844,0.0,0.0,1000,61900.0,0.0,60.55844
HK.01044,2020-06-09 10:25:00,60.50844,60.40844,60.50844,60.40844,0.0,0.0,6500,401700.0,-0.24769462357352431,60.55844
HK.01044,2020-06-09 10:26:00,60.40844,60.40844,60.40844,60.40844,0.0,0.0,1000,61750.0,0.0,60.40844
HK.01044,2020-06-09 10:27:00,60.40844,60.40844,60.40844,60.40844,0.0,0.0,0,0.0,0.0,60.40844
HK.01044,2020-06-09 10:28:00,60.35844,60.30844,60.35844,60.30844,0.0,0.0,7000,431850.0,-0.16553978218937856,60.40844
HK.01044,2020-06-09 10:29:00,60.25844,60.15844,60.25844,60.15844,0.0,0.0,12500,769725.0,-0.24872140615807437,60.30844
HK.01044,2020-06-09 10:30:00,60.15844,60.15844,60.20844,60.15844,0.0,0.0,7500,461525.0,0.0,60.15844
HK.01044,2020-06-09 10:31:00,60.15844,60.25844,60.25844,60.05844,0.0,0.0,18500,1137550.0,0.1662277146814336,60.15844
HK.01044,2020-06-09 10:32:00,60.25844,60.20844,60.25844,60.20844,0.0,0.0,2000,123150.0,-0.08297592835127686,60.25844
HK.01044,2020-06-09 10:33:00,60.15844,60.15844,60.15844,60.15844,0.0,0.0,500,30750.0,-0.08304483557455444,60.20844
HK.01044,2020-06-09 10:34:00,60.15844,60.15844,60.15844,60.15844,0.0,0.0,0,0.0,0.0,60.15844
HK.01044,2020-06-09 10:35:00,60.20844,60.25844,60.25844,60.20844,0.0,0.0,6500,400100.0,0.1662277146814336,60.15844
HK.01044,2020-06-09 10:36:00,60.25844,60.20844,60.25844,60.20844,0.0,0.0,3000,184725.0,-0.08297592835127686,60.25844
HK.01044,2020-06-09 10:37:00,60.25844,60.25844,60.25844,60.25844,0.0,0.0,500,30800.0,0.08304483557454263,60.20844
HK.01044,2020-06-09 10:38:00,60.25844,60.25844,60.25844,60.20844,0.0,0.0,3500,215575.0,0.0,60.25844
HK.01044,2020-06-09 10:39:00,60.25844,60.25844,60.25844,60.25844,0.0,0.0,500,30800.0,0.0,60.25844
HK.01044,2020-06-09 10:40:00,60.25844,60.25844,60.25844,60.25844,0.0,0.0,1000,61600.0,0.0,60.25844
HK.01044,2020-06-09 10:41:00,60.25844,60.30844,60.30844,60.25844,0.0,0.0,8000,492900.0,0.08297592835127686,60.25844
HK.01044,2020-06-09 10:42:00,60.30844,60.25844,60.30844,60.25844,0.0,0.0,2500,154100.0,-0.08290713538602086,60.30844
HK.01044,2020-06-09 10:43:00,60.30844,60.30844,60.30844,60.25844,0.0,0.0,2500,154100.0,0.08297592835127686,60.25844
HK.01044,2020-06-09 10:44:00,60.30844,60.30844,60.30844,60.30844,0.0,0.0,0,0.0,0.0,60.30844
HK.01044,2020-06-09 10:45:00,60.35844,60.30844,60.35844,60.30844,0.0,0.0,1000,61675.0,0.0,60.30844
HK.01044,2020-06-09 10:46:00,60.35844,60.35844,60.35844,60.35844,0.0,0.0,500,30850.0,0.08290713538603264,60.30844
HK.01044,2020-06-09 10:47:00,60.35844,60.30844,60.35844,60.30844,0.0,0.0,2000,123325.0,-0.08283845639483768,60.35844
HK.01044,2020-06-09 10:48:00,60.35844,60.35844,60.35844,60.35844,0.0,0.0,2000,123400.0,0.08290713538603264,60.30844
HK.01044,2020-06-09 10:49:00,60.30844,60.35844,60.35844,60.30844,0.0,0.0,1000,61675.0,0.0,60.35844
HK.01044,2020-06-09 10:50:00,60.30844,60.30844,60.30844,60.30844,0.0,0.0,500,30825.0,-0.08283845639483768,60.35844
HK.01044,2020-06-09 10:51:00,60.30844,60.35844,60.35844,60.30844,0.0,0.0,4000,246675.0,0.08290713538603264,60.30844
HK.01044,2020-06-09 10:52:00,60.30844,60.30844,60.30844,60.30844,0.0,0.0,500,30825.0,-0.08283845639483768,60.35844
HK.01044,2020-06-09 10:53:00,60.30844,60.30844,60.30844,60.30844,0.0,0.0,3000,184950.0,0.0,60.30844
HK.01044,2020-06-09 10:54:00,60.35844,60.25844,60.35844,60.25844,0.0,0.0,5500,338875.0,-0.08290713538602086,60.30844
HK.01044,2020-06-09 10:55:00,60.25844,60.20844,60.25844,60.20844,0.0,0.0,3500,215575.0,-0.08297592835127686,60.25844
HK.01044,2020-06-09 10:56:00,60.20844,60.15844,60.20844,60.15844,0.0,0.0,4000,246175.0,-0.08304483557455444,60.20844
