code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.02319,2019-07-24 09:30:00,31.553,31.553,31.553,31.553,0.0,0.0,21000,666750.0,0.0,31.553
HK.02319,2019-07-24 09:31:00,31.653,31.653,31.653,31.553,0.0,0.0,18000,572900.0,0.31692707508001733,31.553
HK.02319,2019-07-24 09:32:00,31.653,31.653,31.703,31.653,0.0,0.0,4000,127450.0,0.0,31.653
HK.02319,2019-07-24 09:33:00,31.703,31.703,31.703,31.703,0.0,0.0,2000,63800.0,0.15796291030866177,31.653
HK.02319,2019-07-24 09:34:00,31.653,31.653,31.653,31.653,0.0,0.0,2000,63700.0,-0.15771378103018868,31.703
HK.02319,2019-07-24 09:35:00,31.653,31.703,31.703,31.653,0.0,0.0,6000,191350.0,0.15796291030866177,31.653
HK.02319,2019-07-24 09:36:00,31.703,31.703,31.753,31.653,0.0,0.0,53000,1690950.0,0.0,31.703
HK.02319,2019-07-24 09:37:00,31.753,31.803,31.803,31.753,0.0,0.0,58000,1854900.0,0.31542756206037736,31.703
HK.02319,2019-07-24 09:38:00,31.753,31.803,31.803,31.753,0.0,0.0,2000,63950.0,0.0,31.803
HK.02319,2019-07-24 09:39:00,31.753,31.753,31.803,31.703,0.0,0.0,61000,1949100.0,-0.15721787252775118,31.803
HK.02319,2019-07-24 09:40:00,31.753,31.753,31.753,31.753,0.0,0.0,0,0.0,0.0,31.753
HK.02319,2019-07-24 09:41:00,31.803,31.753,31.803,31.753,0.0,0.0,2000,63950.0,0.0,31.753
HK.02319,2019-07-24 09:42:00,31.803,31.803,31.803,31.753,0.0,0.0,9000,287900.0,0.15746543633672633,31.753
HK.02319,2019-07-24 09:43:00,31.753,31.753,31.753,31.753,0.0,0.0,1000,31950.0,-0.15721787252775118,31.803
HK.02319,2019-07-24 09:44:00,31.753,31.753,31.753,31.753,0.0,0.0,2000,63900.0,0.0,31.753
HK.02319,2019-07-24 09:45:00,31.753,31.753,31.753,31.753,0.0,0.0,35000,1118250.0,0.0,31.753
HK.02319,2019-07-24 09:46:00,31.753,31.753,31.753,31.753,0.0,0.0,2000,63900.0,0.0,31.753
HK.02319,2019-07-24 09:47:00,31.803,31.753,31.803,31.753,0.0,0.0,2000,63950.0,0.0,31.753
