code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.01398,2019-07-02 09:30:00,5.46257,5.46257,5.46257,5.46257,0.0,0.0,7560000,43470000.0,0.0,5.41257
HK.01398,2019-07-02 09:31:00,5.46257,5.47257,5.47257,5.46257,0.0,0.0,3141000,18081200.0,0.1830640156556307,5.46257
HK.01398,2019-07-02 09:32:00,5.47257,5.45257,5.47257,5.44257,0.0,0.0,9625000,55339370.0,-0.3654590073767985,5.47257
HK.01398,2019-07-02 09:33:00,5.45257,5.46257,5.48257,5.44257,0.0,0.0,6116000,35157300.0,0.18339975461114072,5.45257
HK.01398,2019-07-02 09:34:00,5.46257,5.46257,5.46257,5.45257,0.0,0.0,97000,557690.0,0.0,5.46257
HK.01398,2019-07-02 09:35:00,5.46257,5.45257,5.46257,5.45257,0.0,0.0,1284000,7374910.0,-0.18306401565564698,5.46257
HK.01398,2019-07-02 09:36:00,5.45257,5.46257,5.46257,5.45257,0.0,0.0,236000,1354870.0,0.18339975461114072,5.45257
HK.01398,2019-07-02 09:37:00,5.46257,5.46257,5.46257,5.46257,0.0,0.0,48000,276000.0,0.0,5.46257
HK.01398,2019-07-02 09:38:00,5.46257,5.46257,5.46257,5.45257,0.0,0.0,110000,632230.0,0.0,5.46257
HK.01398,2019-07-02 09:39:00,5.46257,5.46257,5.46257,5.45257,0.0,0.0,77000,442440.0,0.0,5.46257
HK.01398,2019-07-02 09:40:00,5.46257,5.45257,5.46257,5.45257,0.0,0.0,80000,459750.0,-0.18306401565564698,5.46257
HK.01398,2019-07-02 09:41:00,5.46257,5.45257,5.47257,5.45257,0.0,0.0,1365000,7849270.0,0.0,5.45257
HK.01398,2019-07-02 09:42:00,5.46257,5.46257,5.46257,5.46257,0.0,0.0,1248000,7176000.0,0.18339975461114072,5.45257
HK.01398,2019-07-02 09:43:00,5.46257,5.46257,5.46257,5.46257,0.0,0.0,265000,1523750.0,0.0,5.46257
HK.01398,2019-07-02 09:44:00,5.46257,5.46257,5.46257,5.46257,0.0,0.0,129000,741750.0,0.0,5.46257
HK.01398,2019-07-02 09:45:00,5.46257,5.46257,5.46257,5.45257,0.0,0.0,884000,5081630.0,0.0,5.46257
HK.01398,2019-07-02 09:46:00,5.47257,5.47257,5.47257,5.46257,0.0,0.0,1263000,7274780.0,0.1830640156556307,5.46257
HK.01398,2019-07-02 09:47:00,5.47257,5.46257,5.48257,5.46257,0.0,0.0,154000,887040.0,-0.18272950368839114,5.47257
HK.01398,2019-07-02 09:48:00,5.46257,5.47257,5.47257,5.46257,0.0,0.0,815000,4694240.0,0.1830640156556307,5.46257
HK.01398,2019-07-02 09:49:00,5.47257,5.46257,5.48257,5.46257,0.0,0.0,171000,984910.0,-0.18272950368839114,5.47257
HK.01398,2019-07-02 09:50:00,5.46257,5.46257,5.47257,5.46257,0.0,0.0,79000,454750.0,0.0,5.46257
HK.01398,2019-07-02 09:51:00,5.46257,5.46257,5.47257,5.46257,0.0,0.0,33000,189850.0,0.0,5.46257
