    ,code    ,time_key            ,open ,close,high ,low  ,pe_ratio,turnover_rate,volume ,turnover          ,change_rate         ,last_close,%k                ,%d                ,%j
793 ,HK.00700,2021-01-18  13:25:00,658.0,656.0,658.0,655.0,0.0     ,0.0          ,250600 ,164460650.0       ,-0.303951367781155  ,658.0     ,48.06846114583011 ,41.39933197959345 ,61.40671947830346
794 ,HK.00700,2021-01-18  13:30:00,656.0,659.0,659.5,655.5,0.0     ,0.0          ,339500 ,223296650.0       ,0.4573170731707317  ,656.0     ,59.58075762407847 ,45.9446883907147  ,86.85289609080601
795 ,HK.00700,2021-01-18  13:35:00,659.0,660.0,660.0,658.5,0.0     ,0.0          ,322000 ,212332000.0       ,0.15174506828528073 ,659.0     ,69.68556821805886 ,51.87990834755075 ,105.2968879590751
796 ,HK.00700,2021-01-18  13:40:00,660.0,660.0,660.0,659.0,0.0     ,0.0          ,211800 ,139713300.0       ,0.0                 ,660.0     ,77.26417616354415 ,58.2259753015491  ,115.34057788753424
797 ,HK.00700,2021-01-18  13:45:00,660.0,659.0,660.0,658.5,0.0     ,0.0          ,174900 ,115282500.0       ,-0.15151515151515152,660.0     ,80.17035434488032 ,63.71207006238191 ,113.08692290987716
798 ,HK.00700,2021-01-18  13:50:00,658.5,657.5,659.0,656.5,0.0     ,0.0          ,306100 ,201301400.0       ,-0.2276176024279211 ,659.0     ,78.18332131421579 ,67.32988287534037 ,99.89019819196662
799 ,HK.00700,2021-01-18  13:55:00,658.0,659.0,660.0,657.5,0.0     ,0.0          ,249500 ,164403650.0       ,0.22813688212927757 ,657.5     ,80.30415765232851 ,70.5734515695874  ,99.76556981781073
800 ,HK.00700,2021-01-18  14:00:00,659.0,657.5,659.5,657.5,0.0     ,0.0          ,187800 ,123684600.0       ,-0.2276176024279211 ,659.0     ,72.72811823924637 ,71.11211823700215 ,75.9601182437348
801 ,HK.00700,2021-01-18  14:05:00,658.0,658.5,659.0,658.0,0.0     ,0.0          ,195500 ,128727300.0       ,0.1520912547528517  ,657.5     ,72.04608867943477 ,71.3456108476103  ,73.44704434308372
802 ,HK.00700,2021-01-18  14:10:00,658.5,656.5,658.5,655.0,0.0     ,0.0          ,330100 ,216768300.0       ,-0.30372057706909644,658.5     ,61.53456650957608 ,68.89284976310175 ,46.81800000252474
803 ,HK.00700,2021-01-18  14:15:00,656.5,657.5,657.5,655.5,0.0     ,0.0          ,341200 ,224115050.0       ,0.15232292460015232 ,656.5     ,58.65092488218206 ,66.33236854287182 ,43.288037560802536
804 ,HK.00700,2021-01-18  14:20:00,657.5,657.5,658.0,656.5,0.0     ,0.0          ,193500 ,127213100.0       ,0.0                 ,657.5     ,56.488193661636544,63.871324822563   ,41.72193133978362
805 ,HK.00700,2021-01-18  14:25:00,657.0,658.5,658.5,657.0,0.0     ,0.0          ,210300 ,138377100.0       ,0.1520912547528517  ,657.5     ,59.86614524622741 ,62.8700299284791  ,53.858375881724044
806 ,HK.00700,2021-01-18  14:30:00,658.5,660.0,660.0,658.0,0.0     ,0.0          ,335900 ,221467850.0       ,0.22779043280182232 ,658.5     ,69.89960893467055 ,64.62742468002696 ,80.44397744395775
807 ,HK.00700,2021-01-18  14:35:00,660.0,659.5,660.0,658.5,0.0     ,0.0          ,225900 ,148975250.0       ,-0.07575757575757576,660.0     ,74.9247067010029  ,67.20174518527095 ,90.37062973246682
808 ,HK.00700,2021-01-18  14:40:00,659.5,658.5,660.5,658.5,0.0     ,0.0          ,179300 ,118295650.0       ,-0.1516300227445034 ,659.5     ,72.10262093484309 ,68.42696412266399 ,79.45393455920129
809 ,HK.00700,2021-01-18  14:45:00,658.5,658.0,659.0,657.5,0.0     ,0.0          ,151700 ,99877050.0        ,-0.07593014426727411,658.5     ,67.71332933749595 ,68.24855542637198 ,66.64287715974388
810 ,HK.00700,2021-01-18  14:50:00,658.0,658.0,658.5,657.0,0.0     ,0.0          ,211300 ,139011350.0       ,0.0                 ,658.0     ,64.4213606394856  ,67.29175672965039 ,58.68056845915601
811 ,HK.00700,2021-01-18  14:55:00,658.0,657.0,658.5,656.5,0.0     ,0.0          ,177100 ,116441100.0       ,-0.1519756838905775 ,658.0     ,55.816020479614195,64.42282266714135 ,38.60241610455989
812 ,HK.00700,2021-01-18  15:00:00,657.0,656.5,658.5,656.0,0.0     ,0.0          ,162800 ,107022450.0       ,-0.076103500761035  ,657.0     ,44.63979313748842 ,59.47706528472811 ,14.965248843009022
813 ,HK.00700,2021-01-18  15:05:00,656.5,655.0,656.5,654.0,0.0     ,0.0          ,277700 ,181957500.0       ,-0.2284843869002285 ,656.5     ,37.32599869927016 ,53.939298638363624,4.099398821083227
814 ,HK.00700,2021-01-18  15:10:00,655.0,654.0,656.0,653.5,0.0     ,0.0          ,337700 ,221154700.0       ,-0.15267175572519084,655.0     ,29.780213310166904,47.89952730631444 ,-6.458414682128165
815 ,HK.00700,2021-01-18  15:15:00,653.5,657.0,657.5,653.5,0.0     ,0.0          ,243800 ,159703650.0       ,0.45871559633027525 ,654.0     ,34.83515998262518 ,44.633435475392126,15.238608997091276
816 ,HK.00700,2021-01-18  15:20:00,657.0,656.5,657.0,655.0,0.0     ,0.0          ,181600 ,119125250.0       ,-0.076103500761035  ,657.0     ,36.8406557012546  ,42.685240531857744,25.151486040048297
817 ,HK.00700,2021-01-18  15:25:00,656.5,656.5,657.0,655.5,0.0     ,0.0          ,151200 ,99244550.0        ,0.0                 ,656.5     ,41.26685541230458 ,42.33064425196945 ,39.13927773297483
818 ,HK.00700,2021-01-18  15:30:00,656.5,656.0,657.0,655.0,0.0     ,0.0          ,302600 ,198557800.0       ,-0.07616146230007616,656.5     ,43.450141559228435,42.610518578784195,45.12938752011692
819 ,HK.00700,2021-01-18  15:35:00,656.0,655.0,656.0,654.0,0.0     ,0.0          ,231800 ,151765300.0       ,-0.1524390243902439 ,656.0     ,40.08760616942132 ,41.979790476443476,36.30323755537701
820 ,HK.00700,2021-01-18  15:40:00,655.0,654.5,655.0,653.5,0.0     ,0.0          ,229900 ,150369950.0       ,-0.07633587786259542,655.0     ,35.06570462706599 ,40.2512690140991  ,24.694575852999762
821 ,HK.00700,2021-01-18  15:45:00,654.5,653.0,654.5,652.5,0.0     ,0.0          ,363500 ,237496250.0       ,-0.22918258212375858,654.5     ,28.79927847029949 ,37.3882713781492  ,11.621292654600069
822 ,HK.00700,2021-01-18  15:50:00,652.5,651.5,653.5,651.0,0.0     ,0.0          ,366400 ,239016700.0       ,-0.22970903522205208,653.0     ,23.52253577580154 ,33.921837477562285,2.7239323722800464
823 ,HK.00700,2021-01-18  15:55:00,651.5,652.5,653.5,650.5,0.0     ,0.0          ,444800 ,290016900.0       ,0.15349194167306215 ,651.5     ,24.7847589747083  ,31.637567851848786,11.079141220427331
824 ,HK.00700,2021-01-18  16:00:00,653.0,657.0,657.0,652.5,0.0     ,0.0          ,1650700,1083398150.0      ,0.6896551724137931  ,652.5     ,43.58856923103122 ,34.62531819664439 ,61.51507129980489
825 ,HK.00700,2021-01-19  09:35:00,665.0,670.5,673.5,663.5,0.0     ,0.0          ,2050200,1371003650.0      ,2.0547945205479454  ,657.0     ,54.43055735805603 ,39.5766279869973  ,84.13841610017347
826 ,HK.00700,2021-01-19  09:40:00,670.5,664.0,671.0,663.5,0.0     ,0.0          ,1206900,805888700.0       ,-0.9694258016405667 ,670.5     ,55.49683106202029 ,43.55667875575305 ,79.37713567455476
827 ,HK.00700,2021-01-19  09:45:00,663.5,663.5,667.5,663.0,0.0     ,0.0          ,589700 ,392370200.0       ,-0.07530120481927711,664.0     ,55.75305807912392 ,46.60577358659576 ,74.04762706418023
828 ,HK.00700,2021-01-19  09:50:00,663.0,661.0,665.0,658.0,0.0     ,0.0          ,718300 ,474526350.0       ,-0.37678975131876413,663.5     ,53.227837037603805,48.26128944934777 ,63.16093221411586
829 ,HK.00700,2021-01-19  09:55:00,661.0,659.5,664.5,659.0,0.0     ,0.0          ,405100 ,268087150.0       ,-0.22692889561270801,661.0     ,49.70348647385503 ,48.62183870547459 ,51.86678201061591
830 ,HK.00700,2021-01-19  10:00:00,659.0,662.5,664.0,659.0,0.0     ,0.0          ,791300 ,523601850.0       ,0.45489006823351025 ,659.5     ,50.32109311626084 ,49.046652308171154,52.86997473244021
831 ,HK.00700,2021-01-19  10:05:00,662.5,663.5,663.5,661.5,0.0     ,0.0          ,340800 ,225776200.0       ,0.1509433962264151  ,662.5     ,51.871254619804326,49.75280288607945 ,56.10815808725408
832 ,HK.00700,2021-01-19  10:10:00,663.5,663.0,664.0,662.5,0.0     ,0.0          ,234600 ,155628250.0       ,-0.07535795026375283,663.5     ,51.403440964853246,50.1654624057729  ,53.87939808301394
833 ,HK.00700,2021-01-19  10:15:00,663.5,667.0,667.0,663.0,0.0     ,0.0          ,238200 ,158365150.0       ,0.6033182503770739  ,663.0     ,53.068709755898   ,50.891274243304174,57.42358078108565
834 ,HK.00700,2021-01-19  10:20:00,667.0,667.5,667.5,665.0,0.0     ,0.0          ,223300 ,148795800.0       ,0.07496251874062969 ,667.0     ,58.070763086154265,52.6861464540167  ,68.83999635042939
835 ,HK.00700,2021-01-19  10:25:00,667.5,669.0,670.0,667.0,0.0     ,0.0          ,456300 ,305178650.0       ,0.2247191011235955  ,667.5     ,66.46973898128236 ,56.132044585833114,87.14512777218084
836 ,HK.00700,2021-01-19  10:30:00,668.5,667.5,670.0,667.0,0.0     ,0.0          ,613200 ,410088600.0       ,-0.2242152466367713 ,669.0     ,69.64397090262842 ,59.510026165031945,89.91186037782137
837 ,HK.00700,2021-01-19  10:35:00,668.0,668.0,668.5,667.0,0.0     ,0.0          ,440500 ,294185550.0       ,0.0749063670411985  ,667.5     ,72.68752363151677 ,62.80440053165315 ,92.453769831244
838 ,HK.00700,2021-01-19  10:40:00,667.5,666.0,668.5,665.5,0.0     ,0.0          ,418300 ,279033750.0       ,-0.2994011976047904 ,668.0     ,70.42473363272849 ,64.70948380692198 ,81.85523328434152
839 ,HK.00700,2021-01-19  10:45:00,666.0,664.0,666.5,662.0,0.0     ,0.0          ,515600 ,342458500.0       ,-0.3003003003003003 ,666.0     ,60.17149140101695 ,63.57498570544573 ,53.364502792159385
840 ,HK.00700,2021-01-19  10:50:00,663.0,661.5,664.5,660.5,0.0     ,0.0          ,458300 ,303544800.0       ,-0.37650602409638556,664.0     ,47.76019749813113 ,59.62128865361708 ,24.038015187159218
841 ,HK.00700,2021-01-19  10:55:00,661.5,662.5,663.0,660.0,0.0     ,0.0          ,418700 ,277043050.0       ,0.15117157974300832 ,661.5     ,42.070148123598344,55.2335035211124  ,15.743437328570238
842 ,HK.00700,2021-01-19  11:00:00,663.0,661.5,664.5,661.0,0.0     ,0.0          ,408400 ,270661700.0       ,-0.1509433962264151 ,662.5     ,35.302611092698754,50.250780414008986,5.406272450078291
843 ,HK.00700,2021-01-19  11:05:00,662.0,663.5,664.5,661.5,0.0     ,0.0          ,205000 ,135897550.0       ,0.30234315948601664 ,661.5     ,35.226958319524066,46.494824890387754,12.691225177796682
844 ,HK.00700,2021-01-19  11:10:00,663.5,664.0,664.0,663.0,0.0     ,0.0          ,223000 ,147985250.0       ,0.07535795026375283 ,663.5     ,36.42021873964305 ,43.97617335270157 ,21.308309513525998
845 ,HK.00700,2021-01-19  11:15:00,663.5,663.5,664.0,662.0,0.0     ,0.0          ,265700 ,176157100.0       ,-0.07530120481927711,664.0     ,37.60928170179111 ,42.38445043997395 ,28.058944225425435
846 ,HK.00700,2021-01-19  11:20:00,663.5,664.5,664.5,662.5,0.0     ,0.0          ,232300 ,154170650.0       ,0.15071590052750566 ,663.5     ,41.44225539399039 ,42.14890167847806 ,40.02896282501506
847 ,HK.00700,2021-01-19  11:25:00,664.5,664.0,665.0,663.5,0.0     ,0.0          ,230800 ,153373800.0       ,-0.07524454477050414,664.5     ,46.466306930108175,43.22825299138559 ,52.94241480755335
848 ,HK.00700,2021-01-19  11:30:00,664.5,665.0,665.5,664.0,0.0     ,0.0          ,198500 ,131911600.0       ,0.15060240963855423 ,664.0     ,57.577002924853865,46.815440474752656,79.10012782505628
849 ,HK.00700,2021-01-19  11:35:00,665.5,665.5,668.0,665.0,0.0     ,0.0          ,258900 ,172662850.0       ,0.07518796992481203 ,665.0     ,60.3702521936404  ,50.20414340447459 ,80.702469771972
850 ,HK.00700,2021-01-19  11:40:00,665.5,666.5,667.0,665.0,0.0     ,0.0          ,155300 ,103437950.0       ,0.15026296018031554 ,665.5     ,64.92054628808744 ,53.8832441253778  ,86.9951506135067
851 ,HK.00700,2021-01-19  11:45:00,667.0,667.5,668.0,666.0,0.0     ,0.0          ,208900 ,139424000.0       ,0.15003750937734434 ,666.5     ,71.76733279298865 ,58.35426629228051 ,98.59346579440492
852 ,HK.00700,2021-01-19  11:50:00,667.0,666.0,667.0,664.0,0.0     ,0.0          ,173000 ,115202600.0       ,-0.2247191011235955 ,667.5     ,70.49216626140814 ,61.38874128456243 ,88.69901621509956
853 ,HK.00700,2021-01-19  11:55:00,665.5,664.5,665.5,664.0,0.0     ,0.0          ,166000 ,110333200.0       ,-0.22522522522522523,666.0     ,63.285791362722776,61.86300380410252 ,66.1313664799633
854 ,HK.00700,2021-01-19  12:00:00,664.0,664.5,665.0,664.0,0.0     ,0.0          ,123100 ,81787000.0        ,0.0                 ,664.5     ,56.55525261295118 ,60.536066006314684,48.593625826224184
855 ,HK.00700,2021-01-19  13:05:00,664.5,663.0,666.0,662.5,0.0     ,0.0          ,651700 ,433027300.0       ,-0.22573363431151242,664.5     ,44.689166732440654,56.57434118784617 ,20.91881782162963
856 ,HK.00700,2021-01-19  13:10:00,663.0,664.0,664.0,662.5,0.0     ,0.0          ,140000 ,92839250.0        ,0.15082956259426847 ,663.0     ,40.33505686751231 ,52.514520107762706,15.976130387011509
857 ,HK.00700,2021-01-19  13:15:00,664.0,664.5,665.5,663.0,0.0     ,0.0          ,272500 ,181069000.0       ,0.07530120481927711 ,664.0     ,39.34220174154332 ,49.22144051620786 ,19.583724192214234
858 ,HK.00700,2021-01-19  13:20:00,665.0,665.5,666.5,664.0,0.0     ,0.0          ,326800 ,217434700.0       ,0.1504890895410083  ,664.5     ,43.14301494252113 ,47.701834122786174,34.02537658199104
859 ,HK.00700,2021-01-19  13:25:00,666.0,666.0,667.0,665.0,0.0     ,0.0          ,256900 ,171179550.0       ,0.07513148009015777 ,665.5     ,48.26635211598175 ,47.84296362108507 ,49.113129105775116
860 ,HK.00700,2021-01-19  13:30:00,666.5,665.5,666.5,664.0,0.0     ,0.0          ,267900 ,178201250.0       ,-0.07507507507507508,666.0     ,52.866430753652985,49.09883040422705 ,60.401631452504844
861 ,HK.00700,2021-01-19  13:35:00,666.0,662.5,666.0,661.0,0.0     ,0.0          ,498600 ,330559650.0       ,-0.4507888805409467 ,665.5     ,45.89982306523974 ,48.29907856948022 ,41.10131205675877
862 ,HK.00700,2021-01-19  13:40:00,662.5,660.5,663.0,659.0,0.0     ,0.0          ,427500 ,282478950.0       ,-0.3018867924528302 ,662.5     ,39.1123672989298  ,46.002400751842615,25.332300393104163
863 ,HK.00700,2021-01-19  13:45:00,660.5,661.5,662.0,659.5,0.0     ,0.0          ,271700 ,179488250.0       ,0.1514004542013626  ,660.5     ,37.14677547419735 ,43.78849443243129 ,23.863337557729466
864 ,HK.00700,2021-01-19  13:50:00,661.0,658.0,662.0,658.0,0.0     ,0.0          ,511000 ,337103000.0       ,-0.5291005291005291 ,661.5     ,27.86008160564801 ,39.806391225735474,3.9674623654730823
865 ,HK.00700,2021-01-19  13:55:00,658.0,656.5,659.0,656.0,0.0     ,0.0          ,613300 ,403194050.0       ,-0.22796352583586627,658.0     ,22.03142484059964 ,35.36264962945152 ,-4.631024737104113
866 ,HK.00700,2021-01-19  14:00:00,657.0,653.0,657.0,652.5,0.0     ,0.0          ,624800 ,408689600.0       ,-0.5331302361005331 ,656.5     ,17.385637595966973,30.86839662108038 ,-9.579880454259836
867 ,HK.00700,2021-01-19  14:05:00,653.5,654.0,654.5,652.5,0.0     ,0.0          ,462100 ,302009750.0       ,0.15313935681470137 ,653.0     ,15.625435093526953,27.05765623919202 ,-7.239007197803183
868 ,HK.00700,2021-01-19  14:10:00,654.0,655.0,655.5,653.0,0.0     ,0.0          ,861000 ,563735250.0       ,0.1529051987767584  ,654.0     ,16.183362034430928,24.33908268800175 ,-0.12807927271071406
869 ,HK.00700,2021-01-19  14:15:00,655.0,655.0,655.0,654.5,0.0     ,0.0          ,374600 ,245324800.0       ,0.0                 ,655.0     ,16.767151155452826,22.446099804864517,5.409253856629448
870 ,HK.00700,2021-01-19  14:20:00,655.0,654.5,655.0,653.5,0.0     ,0.0          ,284200 ,186055250.0       ,-0.07633587786259542,655.0     ,17.33726812849438 ,21.16889188577198 ,9.674020613939177
871 ,HK.00700,2021-01-19  14:25:00,654.0,654.0,654.5,652.0,0.0     ,0.0          ,192200 ,125546500.0       ,-0.07639419404125286,654.5     ,18.002951096370783,20.37740668842168 ,13.254039912268993
872 ,HK.00700,2021-01-19  14:30:00,654.0,654.0,655.0,652.5,0.0     ,0.0          ,281200 ,183893000.0       ,0.0                 ,654.0     ,18.502213322278084,19.908608346885778,15.689423273062701
873 ,HK.00700,2021-01-19  14:35:00,654.0,654.5,655.0,653.5,0.0     ,0.0          ,133100 ,87089800.0        ,0.0764525993883792  ,654.0     ,22.80523142027999 ,20.63276411523433 ,27.15016603037131
874 ,HK.00700,2021-01-19  14:40:00,654.0,652.0,655.0,651.5,0.0     ,0.0          ,202600 ,132309450.0       ,-0.3819709702062643 ,654.5     ,19.376650837937266,20.31873579591006 ,17.492480921991678
875 ,HK.00700,2021-01-19  14:45:00,652.5,651.0,653.0,650.0,0.0     ,0.0          ,289900 ,188741250.0       ,-0.15337423312883436,652.0     ,19.077942673907494,20.00853751540942 ,17.216752990903643
876 ,HK.00700,2021-01-19  14:50:00,651.0,649.5,651.0,648.0,0.0     ,0.0          ,351500 ,228281400.0       ,-0.2304147465437788 ,651.0     ,19.308457005430622,19.833517387914718,18.258336240462427
877 ,HK.00700,2021-01-19  14:55:00,649.5,649.0,650.0,648.0,0.0     ,0.0          ,178300 ,115682250.0       ,-0.07698229407236336,649.5     ,18.052771325501535,19.38833087231142 ,15.381652231881759
878 ,HK.00700,2021-01-19  15:00:00,649.0,651.0,651.5,648.0,0.0     ,0.0          ,259600 ,168656900.0       ,0.3081664098613251  ,649.0     ,24.25386420841187 ,20.604714206336535,31.552164212562538
879 ,HK.00700,2021-01-19  15:05:00,651.0,653.0,653.0,650.5,0.0     ,0.0          ,215500 ,140504900.0       ,0.30721966205837176 ,651.0     ,36.047541013451756,24.46542090811534 ,59.21178122412458
880 ,HK.00700,2021-01-19  15:10:00,652.5,653.0,654.5,652.5,0.0     ,0.0          ,290300 ,189789400.0       ,0.0                 ,653.0     ,44.89279861723167 ,29.572265335394427,75.53386518090615
881 ,HK.00700,2021-01-19  15:15:00,653.0,654.0,654.0,652.5,0.0     ,0.0          ,104200 ,68072350.0        ,0.15313935681470137 ,653.0     ,55.09817039149519 ,35.95374159941962 ,93.38702797564632
882 ,HK.00700,2021-01-19  15:20:00,653.5,653.5,655.0,653.5,0.0     ,0.0          ,95300  ,62338300.0        ,-0.0764525993883792 ,654.0     ,60.96648493647854 ,42.20692743368435 ,98.48559994206691
883 ,HK.00700,2021-01-19  15:25:00,653.5,654.0,655.0,653.5,0.0     ,0.0          ,223700 ,146413800.0       ,0.07651109410864575 ,653.5     ,67.15343513093033 ,48.44355435799585 ,104.57319667679928
884 ,HK.00700,2021-01-19  15:30:00,653.5,654.5,655.0,653.5,0.0     ,0.0          ,162100 ,106081450.0       ,0.0764525993883792  ,654.0     ,73.57936206248347 ,54.72750628411775 ,111.28307361921489
885 ,HK.00700,2021-01-19  15:35:00,654.5,655.0,655.0,654.0,0.0     ,0.0          ,364500 ,238672300.0       ,0.07639419404125286 ,654.5     ,80.1845215468626  ,61.09176009980396 ,118.37004444097988
886 ,HK.00700,2021-01-19  15:40:00,655.0,655.0,655.0,653.5,0.0     ,0.0          ,587700 ,384799200.0       ,0.0                 ,655.0     ,85.13839116014695 ,67.1034178648897  ,121.20833775066143
887 ,HK.00700,2021-01-19  15:45:00,655.0,654.5,655.0,654.0,0.0     ,0.0          ,382200 ,250230750.0       ,-0.07633587786259542,655.0     ,86.07601559233244 ,71.8465672967504  ,114.53491218349652
888 ,HK.00700,2021-01-19  15:50:00,654.5,655.0,655.0,652.0,0.0     ,0.0          ,608900 ,398424300.0       ,0.07639419404125286 ,654.5     ,89.55701169424933 ,76.27417839612512 ,116.1226782904977
889 ,HK.00700,2021-01-19  15:55:00,655.0,654.0,655.0,654.0,0.0     ,0.0          ,684200 ,448010100.0       ,-0.15267175572519084,655.0     ,83.83442543735366 ,78.16424015643226 ,95.17479599919645
890 ,HK.00700,2021-01-19  16:00:00,654.5,655.0,655.0,654.0,0.0     ,0.0          ,3747200,2454195000.0      ,0.1529051987767584  ,654.0     ,87.87581907801524 ,80.59213488682799 ,102.44318746038974
891 ,HK.00700,2021-01-20  09:35:00,671.0,670.0,673.0,667.5,0.0     ,0.0          ,4601100,3084971800.0      ,2.2900763358778624  ,655.0     ,87.33543573708286 ,82.2779600993917  ,97.45038701246514
892 ,HK.00700,2021-01-20  09:40:00,670.5,662.0,671.0,661.5,0.0     ,0.0          ,1126500,750583250.0       ,-1.1940298507462686 ,670.0     ,77.40633870757404 ,81.06005475143728 ,70.09890661984755
893 ,HK.00700,2021-01-20  09:45:00,662.0,660.0,665.0,659.0,0.0     ,0.0          ,1368300,906015200.0       ,-0.3021148036253776 ,662.0     ,67.57856355449005 ,77.68968195220047 ,47.35632675906919
894 ,HK.00700,2021-01-20  09:50:00,660.0,661.5,665.5,659.5,0.0     ,0.0          ,849200 ,562135700.0       ,0.22727272727272727 ,660.0     ,61.993446475391345,73.76562308299819 ,38.44909326017765
895 ,HK.00700,2021-01-20  09:55:00,661.0,660.0,664.0,659.5,0.0     ,0.0          ,730800 ,483331550.0       ,-0.22675736961451248,661.5     ,56.01889438035303 ,69.3289409073369  ,29.398801326385296
896 ,HK.00700,2021-01-20  10:00:00,660.0,659.5,660.5,659.5,0.0     ,0.0          ,442600 ,292134800.0       ,-0.07575757575757576,660.0     ,50.942742213836205,64.73239123396172 ,23.36344417358518
897 ,HK.00700,2021-01-20  10:05:00,660.0,659.0,660.5,658.0,0.0     ,0.0          ,454300 ,299664050.0       ,-0.0758150113722517 ,659.5     ,44.7860040287982  ,59.74579443267084 ,14.866423221052926
898 ,HK.00700,2021-01-20  10:10:00,659.0,660.5,660.5,658.5,0.0     ,0.0          ,504200 ,332703000.0       ,0.2276176024279211  ,659.0     ,42.14213460054602 ,55.34487947463964 ,15.73664485235878
899 ,HK.00700,2021-01-20  10:15:00,660.5,660.0,660.5,659.5,0.0     ,0.0          ,535800 ,353651700.0       ,-0.0757002271006813 ,660.5     ,34.93993428374285 ,50.24364317691544 ,4.332516497397677
900 ,HK.00700,2021-01-20  10:20:00,660.5,664.5,665.0,660.0,0.0     ,0.0          ,597900 ,395505950.0       ,0.6818181818181818  ,660.0     ,38.70495071280714 ,47.35897006088836 ,21.39691201664469
901 ,HK.00700,2021-01-20  10:25:00,664.5,668.0,668.0,664.0,0.0     ,0.0          ,372800 ,248351950.0       ,0.526711813393529   ,664.5     ,54.02871303460536 ,49.02640580431762 ,64.03332749518086
902 ,HK.00700,2021-01-20  10:30:00,667.5,668.5,670.0,667.5,0.0     ,0.0          ,352300 ,235623600.0       ,0.0748502994011976  ,668.0     ,62.396534775954024,52.36893804722672 ,82.45172823340863
903 ,HK.00700,2021-01-20  10:35:00,669.0,669.0,669.5,668.0,0.0     ,0.0          ,271400 ,181452050.0       ,0.07479431563201197 ,668.5     ,69.71406774863219 ,56.70522047257809 ,95.73176230074037
904 ,HK.00700,2021-01-20  10:40:00,668.5,668.5,669.0,667.5,0.0     ,0.0          ,586500 ,392002500.0       ,-0.07473841554559044,669.0     ,74.16055081147414 ,61.069053057302106,100.3435463198182
905 ,HK.00700,2021-01-20  10:45:00,669.0,669.0,670.0,668.5,0.0     ,0.0          ,561100 ,375587850.0       ,0.07479431563201197 ,668.5     ,78.53707977527226 ,65.43605973679465 ,104.73911985222747
906 ,HK.00700,2021-01-20  10:50:00,669.5,674.0,674.0,669.0,0.0     ,0.0          ,1226400,824125550.0       ,0.7473841554559043  ,669.0     ,83.90280983145419 ,70.05274726045953 ,111.60293497344352
907 ,HK.00700,2021-01-20  10:55:00,673.5,674.5,675.0,673.0,0.0     ,0.0          ,557500 ,375773700.0       ,0.07418397626112759 ,674.0     ,87.12065576068741 ,74.3197243855165  ,112.72251851102922
908 ,HK.00700,2021-01-20  11:00:00,674.5,674.5,675.0,671.5,0.0     ,0.0          ,698500 ,470681900.0       ,0.0                 ,674.5     ,89.50715848718222 ,78.11658291093292 ,112.28830963968085
909 ,HK.00700,2021-01-20  11:05:00,675.0,674.0,675.0,673.0,0.0     ,0.0          ,503600 ,339620200.0       ,-0.07412898443291327,674.5     ,89.85764159265939 ,81.05184758136454 ,107.4692296152491
910 ,HK.00700,2021-01-20  11:10:00,674.0,672.0,674.5,671.5,0.0     ,0.0          ,537900 ,362395600.0       ,-0.29673590504451036,674.0     ,82.39323119449453 ,81.38719348464703 ,84.40530661418953
911 ,HK.00700,2021-01-20  11:15:00,671.5,671.0,672.0,669.0,0.0     ,0.0          ,369500 ,247846450.0       ,-0.1488095238095238 ,672.0     ,73.46159006253757 ,79.40579262911966 ,61.57318492937338
912 ,HK.00700,2021-01-20  11:20:00,671.5,671.0,671.5,670.5,0.0     ,0.0          ,230900 ,154942050.0       ,0.0                 ,671.0     ,66.76285921356984 ,76.24505927523221 ,47.7984590902451
913 ,HK.00700,2021-01-20  11:25:00,671.0,672.0,672.0,670.5,0.0     ,0.0          ,246600 ,165541500.0       ,0.14903129657228018 ,671.0     ,63.53368287171584 ,73.06721517435311 ,44.466618266441316
914 ,HK.00700,2021-01-20  11:30:00,672.0,672.5,672.5,671.5,0.0     ,0.0          ,193500 ,130077200.0       ,0.0744047619047619  ,672.0     ,62.23359548712022 ,70.35881025254488 ,45.98316595627088
915 ,HK.00700,2021-01-20  11:35:00,672.0,670.5,672.5,670.0,0.0     ,0.0          ,223100 ,149662600.0       ,-0.29739776951672864,672.5     ,52.92519661534016 ,66.00040684324371 ,26.774776159533076
916 ,HK.00700,2021-01-20  11:40:00,670.0,670.0,670.5,669.0,0.0     ,0.0          ,221500 ,148340450.0       ,-0.07457121551081283,670.5     ,43.86056412817178 ,60.46544616447572 ,10.650800055563906
917 ,HK.00700,2021-01-20  11:45:00,669.5,671.5,671.5,669.0,0.0     ,0.0          ,115900 ,77662100.0        ,0.22388059701492538 ,670.0     ,43.3120897627955  ,56.17710706405567 ,17.582055160275175
918 ,HK.00700,2021-01-20  11:50:00,671.5,672.0,672.0,670.5,0.0     ,0.0          ,142300 ,95523100.0        ,0.07446016381236038 ,671.5     ,46.120430958460254,53.662938037656815,31.03541680006714
919 ,HK.00700,2021-01-20  11:55:00,671.5,671.0,672.5,670.5,0.0     ,0.0          ,248400 ,166909350.0       ,-0.1488095238095238 ,672.0     ,48.87603750455948 ,52.46621290438249 ,41.69568670491347
920 ,HK.00700,2021-01-20  12:00:00,671.0,672.0,673.0,670.5,0.0     ,0.0          ,169200 ,113718650.0       ,0.14903129657228018 ,671.0     ,55.40702812841961 ,53.20141671039177 ,59.81825096447531
921 ,HK.00700,2021-01-20  13:05:00,672.0,672.5,673.0,670.0,0.0     ,0.0          ,401400 ,269639600.0       ,0.0744047619047619  ,672.0     ,63.43027109631471 ,55.758630306872504,78.77355267519914
