,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close,%k,%d,%j,MACD,MACD_signal,MACD_hist,CG,FL,FS,AMV0,XX01,UP_bound,LOW_bound,H1,H2,H3,H4,H5,JRH,JRL,MA_3,YTSL,CLOSE_1,CLOSE_2,VAR1,VAR1_REF,VAR2,VAR2_REF,VAR3,VAR3_REF,VAR4,VAR4_REF,VAR5,VAR5_REF,VAR6,VAR6_REF,VAR7,VAR7_REF,VAR8,VAR8_REF,VAR9,VAR9_REF,VARA,VARA_REF,VARB,VARB_REF,VARC,VARC_REF,VARD,VARD_REF,VARE,VARE_REF,VARF,VARF_REF,VAR10,VAR10_REF,VAR11,VAR11_REF,VAR12,VAR12_REF,VAR13,VAR13_REF,VAR14,VAR14_REF,VAR15,VAR15_REF,VAR16,VAR16_REF,VAR17,VAR17_REF,VAR18,VAR18_REF,VAR19,VAR1A,RED_HOLD,BLUE_WATCH
21,HK.09988,2020-02-04 00:00:00,208.4,213.2,214.8,207.2,46.754,0.00117,25035681,5308523103.0,3.9999999999999942,205.0,31.660412947129256,31.134534443598497,32.71216995419077,-1.4258045235233396,-0.06888161394323852,-2.7138458191602024,214.75294117647059,214.75294117647059,214.75294117647059,5277521554.8,,,,,,,,,213.2,205.0,206.19999999999996,211.66666666666666,205.0,200.4,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22,HK.09988,2020-02-05 00:00:00,215.6,215.6,218.6,214.0,47.28,0.00112,23975014,5184838688.0,1.125703564727958,213.2,43.5632141308817,34.245866877186536,62.19790863827201,-0.9281956172045511,-0.24074441459550106,-1.3749024052181,214.75294117647059,214.75294117647059,214.75294117647059,5169013018.4,,,,,,,,,215.6,213.2,211.26666666666665,215.8333333333333,213.2,205.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
23,HK.09988,2020-02-06 00:00:00,215.2,217.4,219.2,213.8,47.675,0.00087,18777127,4076443195.0,0.8348794063079831,215.6,55.388357476503174,39.536798401557384,87.09147562639474,-0.38416361804075905,-0.26942825528455266,-0.22947072551241277,214.71764705882353,214.75294117647059,214.68235294117648,4061492570.1000004,,,,,,,,,217.4,215.6,215.4,216.73333333333335,215.6,213.2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
24,HK.09988,2020-02-07 00:00:00,215.0,215.4,216.2,214.2,47.236,0.00066,14223318,3062984328.0,-0.9199632014719412,217.4,61.69907842363226,45.081541066896115,94.93415313710453,-0.11309394783506832,-0.2381613937946558,0.250134891919175,214.28235294117644,214.71764705882353,213.84705882352935,3060858033.6,,,,,,,,,217.4,215.4,216.13333333333333,215.26666666666668,217.4,215.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
25,HK.09988,2020-02-10 00:00:00,211.2,212.6,214.8,211.2,46.622,0.00109,23432236,4986098867.0,-1.2999071494893275,215.4,62.856594781807715,49.52781400583408,89.514156333755,-0.1227904290376216,-0.215087200843249,0.1845935436112548,213.63529411764708,214.28235294117644,212.98823529411771,4965290808.4,,,,,,,,,215.4,212.6,215.13333333333333,212.5,215.4,217.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
26,HK.09988,2020-02-11 00:00:00,211.8,212.2,213.6,207.2,46.535,0.00137,29376694,6218579635.0,-0.188146754468488,212.6,63.214025960437915,52.95081597071151,83.74044593989073,-0.16089689802493012,-0.20424914027958524,0.08670448450931023,213.1294117647059,213.63529411764708,212.62352941176474,6227859128.0,,,,,,,,,212.6,212.2,213.4,211.5333333333333,212.6,215.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27,HK.09988,2020-02-12 00:00:00,212.0,215.0,215.8,210.2,47.149,0.00114,24402441,5221494115.0,1.3195098963242278,212.2,67.05459591453643,56.477880726616675,88.20802629037595,0.034443012575053444,-0.15651070970865752,0.3819074445674219,212.87058823529412,213.1294117647059,212.61176470588234,5209921153.5,,,,,,,,,215.0,212.2,213.26666666666665,213.83333333333334,212.2,212.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
28,HK.09988,2020-02-13 00:00:00,217.4,217.2,218.0,215.0,47.631,0.00096,20547490,4451042438.0,1.023255813953483,215.0,72.68812166497372,60.531406143928045,97.00155270706507,0.36259316461121216,-0.05268993484468358,0.8305661989117915,212.68235294117648,212.87058823529412,212.49411764705883,4464969577.0,,,,,,,,,217.2,215.0,214.79999999999998,217.0,215.0,212.2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
29,HK.09988,2020-02-14 00:00:00,214.4,215.0,217.0,213.8,47.149,0.00074,15926098,3434147137.0,-1.0128913443830518,217.2,70.7657479472137,63.090448593899005,86.11634665384308,0.4400601707408214,0.04586008627241741,0.788400168936808,212.3764705882353,212.68235294117648,212.0705882352941,3419333240.6,,,,,,,,,217.2,215.0,215.73333333333335,215.03333333333333,217.2,215.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
30,HK.09988,2020-02-17 00:00:00,214.4,217.4,217.8,213.4,47.675,0.00072,15531105,3362598300.0,1.1162790697674445,215.0,74.32478764597161,65.89940957951018,91.17554377889448,0.6871917547940711,0.17412641997674816,1.026130669634646,212.47058823529412,212.47058823529412,212.47058823529412,3353165569.5,,,,,,,,,217.4,215.0,216.53333333333333,216.29999999999998,215.0,217.2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
31,HK.09988,2020-02-18 00:00:00,215.8,214.0,216.0,213.4,46.929,0.00061,13177196,2824341325.0,-1.5639374425023025,217.4,69.90981390632376,66.90211138504222,75.92521894888685,0.6017570499378451,0.2596525459689676,0.684209007937755,212.21176470588236,212.47058823529412,211.9529411764706,2831779420.4,,,,,,,,,217.4,214.0,215.46666666666667,214.53333333333333,217.4,215.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32,HK.09988,2020-02-19 00:00:00,214.6,214.0,216.8,214.0,46.929,0.00047,10179246,2189766091.0,0.0,214.0,68.1729703178699,67.21985005646435,70.07921084068099,0.5279633974158742,0.31331471625834895,0.42929736231505045,212.24705882352941,212.24705882352941,212.24705882352941,2181412417.8,,,,,,,,,214.0,214.0,215.13333333333333,214.56666666666663,214.0,217.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
33,HK.09988,2020-02-20 00:00:00,216.8,215.6,216.8,213.8,47.28,0.00059,12728604,2737328615.0,0.7476635514018665,214.0,70.57430786919925,68.05851189780725,75.60589981198325,0.5917665084323858,0.36900507469315635,0.4455228674784588,212.30588235294115,212.30588235294115,212.30588235294115,2751924184.7999997,,,,,,,,,215.6,214.0,214.53333333333333,215.69999999999996,214.0,214.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
34,HK.09988,2020-02-21 00:00:00,213.0,212.6,214.0,212.0,46.622,0.0007,15106823,3217183492.0,-1.391465677179963,215.6,65.43051291626863,67.40148430866623,61.48857013147341,0.39569468363410465,0.374342996481346,0.042703374305517294,212.61176470588234,212.61176470588234,212.61176470588234,3214731934.4,,,,,,,,,215.6,212.6,214.0666666666667,212.79999999999998,215.6,214.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35,HK.09988,2020-02-24 00:00:00,206.4,205.2,207.6,205.0,45.0,0.00144,30852998,6358341266.0,-3.480714957666984,212.6,49.45699237302873,62.915218734299785,22.540539650486636,-0.35274557435468523,0.22892528231413972,-1.1633417133376498,212.81176470588235,212.81176470588235,212.81176470588235,6349546988.400001,,,,,,,,,212.6,205.2,211.13333333333333,205.76666666666665,212.6,215.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36,HK.09988,2020-02-25 00:00:00,203.4,206.6,207.4,203.0,45.307,0.00109,23465654,4821241929.0,0.6822612085770009,205.2,43.09259256628138,57.95944405737352,13.358889584097113,-0.8234295876010833,0.018454308331095126,-1.6837677918643568,213.1764705882353,213.1764705882353,213.1764705882353,4810459070.0,,,,,,,,,206.6,205.2,208.13333333333333,205.60000000000002,205.2,212.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
37,HK.09988,2020-02-26 00:00:00,201.8,203.0,204.4,201.0,44.517,0.00135,29014994,5890163456.0,-1.7424975798644695,206.6,35.295495501487025,52.29335561795581,1.2997752685494532,-1.4699947878642377,-0.27923551090797144,-2.3815185539125325,213.05882352941177,213.1764705882353,212.94117647058823,5872634785.6,,,,,,,,,206.6,203.0,204.9333333333333,202.70000000000002,206.6,205.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
38,HK.09988,2020-02-27 00:00:00,203.0,205.2,205.6,201.4,45.0,0.00109,23397941,4750201205.0,1.0837438423645265,203.0,32.72158711314337,47.40034788248739,3.3640655744553385,-1.784312311855416,-0.5802508710974603,-2.4081228815159115,212.58823529411765,213.05882352941177,212.11764705882354,4775519758.099999,,,,,,,,,205.2,203.0,204.9333333333333,204.26666666666665,203.0,206.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
39,HK.09988,2020-02-28 00:00:00,200.6,200.0,202.0,199.5,43.859,0.00181,38816951,7774082289.0,-2.5341130604288447,205.2,25.26365868616633,41.8661199279724,-7.941263797445814,-2.4250532515994507,-0.9492113471978585,-2.9516838088031845,211.6705882352941,212.58823529411765,210.75294117647056,7775035285.3,,,,,,,,,205.2,200.0,202.73333333333335,200.35,205.2,203.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40,HK.09988,2020-03-02 00:00:00,201.2,204.6,205.0,200.6,44.868,0.00079,17004513,3458226393.0,2.299999999999997,200.0,26.317694161154662,37.97898416778411,2.9951141478957624,-2.5324707599276906,-1.265863229743825,-2.533215060367731,210.91764705882355,211.6705882352941,210.164705882353,3450215687.7,,,,,,,,,204.6,200.0,203.26666666666665,203.4333333333333,200.0,205.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
41,HK.09988,2020-03-03 00:00:00,206.2,203.2,206.6,202.4,44.561,0.00089,19156355,3925179562.0,-0.684261974584558,204.6,25.085084457452023,34.75549100545099,5.744271361454082,-2.6994506224648944,-1.5525807082880392,-2.2937398283537105,210.20000000000002,210.91764705882355,209.4823529411765,3921305868.5,,,,,,,,,204.6,203.2,202.6,204.1333333333333,204.6,200.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
42,HK.09988,2020-03-04 00:00:00,203.0,202.2,203.2,200.6,44.342,0.00068,14553445,2941426278.0,-0.4921259842519685,203.2,23.46897890035733,31.93385100802603,6.539234685019942,-2.879284410806406,-1.8179214487917128,-2.1227259240293863,209.58823529411765,210.20000000000002,208.9764705882353,2948527957.0,,,,,,,,,203.2,202.2,203.33333333333334,202.23333333333332,203.2,204.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
43,HK.09988,2020-03-05 00:00:00,205.2,207.2,208.2,204.0,45.438,0.0009,19343293,3991385561.0,2.472799208704253,202.2,39.728222693244604,33.8824501297076,51.41976782031861,-2.5885070722043793,-1.9720385734742463,-1.232936997460266,209.2941176470588,209.58823529411765,208.99999999999997,3988587016.6,,,,,,,,,207.2,202.2,204.19999999999996,206.5,202.2,203.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
44,HK.09988,2020-03-06 00:00:00,205.0,203.8,205.2,202.8,44.692,0.00059,12734463,2594124248.0,-1.64092664092663,207.2,42.152494644477876,35.94996619247515,54.55755154848332,-2.6024164841577146,-2.09811415561094,-1.0086046570935494,208.63529411764705,209.2941176470588,207.9764705882353,2602924237.2000003,,,,,,,,,207.2,203.8,204.4,204.0666666666667,207.2,202.2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
45,HK.09988,2020-03-09 00:00:00,193.5,193.5,198.5,193.5,42.434,0.00265,56936906,11126651004.0,-5.053974484789015,203.8,31.614352121599737,34.86606073472151,25.110934895356195,-3.4053094253273457,-2.359553209554221,-2.091512431546249,207.24117647058824,208.63529411764705,205.84705882352944,11017291311.0,,,,,,,,,203.8,193.5,201.5,194.33333333333334,203.8,207.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
46,HK.09988,2020-03-10 00:00:00,197.0,199.3,201.0,193.6,43.706,0.00133,28569375,5659658149.0,2.9974160206718405,193.5,33.57471230100309,34.543223192917345,31.637690517174576,-3.532871593761371,-2.5942168863956514,-1.8773094147314389,206.31764705882352,207.24117647058824,205.3941176470588,5661021656.25,,,,,,,,,199.3,193.5,198.86666666666667,198.25,193.5,203.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
47,HK.09988,2020-03-11 00:00:00,200.0,197.0,200.4,196.7,43.201,0.00083,17860192,3541240837.0,-1.1540391369794336,199.3,31.133412720247367,33.69076971650476,26.018698727732584,-3.776028602149694,-2.8305792295464602,-1.8908987452064672,205.11764705882354,206.31764705882352,203.91764705882355,3545248112.0,,,,,,,,,199.3,197.0,196.6,198.01666666666668,199.3,193.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
48,HK.09988,2020-03-12 00:00:00,192.0,188.8,192.2,187.2,41.403,0.00195,41842108,7939492279.0,-4.1624365482233445,197.0,25.254817006046043,31.58177994640131,12.600891125335515,-4.57763561895365,-3.1799905074278985,-2.795290223051503,203.63529411764708,205.11764705882354,202.15294117647062,7966737363.2,,,,,,,,,197.0,188.8,195.03333333333333,189.63333333333335,197.0,199.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
49,HK.09988,2020-03-13 00:00:00,178.8,191.7,194.0,177.0,42.039,0.00248,53292364,9826000501.0,1.5360169491525304,188.8,30.71996200341065,31.366325338637036,29.427235332957885,-4.922169485464423,-3.5284263030352037,-2.787486364858438,202.3235294117647,203.63529411764708,201.0117647058823,9872410431.0,,,,,,,,,191.7,188.8,192.5,187.48333333333332,188.8,197.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
50,HK.09988,2020-03-16 00:00:00,185.0,179.3,185.1,178.0,39.32,0.0022,47207430,8574736900.0,-6.468440271257162,191.7,24.882917741273282,29.745472750853157,15.157807722113539,-6.12518411608724,-4.047777865645611,-4.154812500883258,200.18823529411767,202.3235294117647,198.05294117647065,8598833374.5,,,,,,,,,191.7,179.3,186.60000000000002,181.0,191.7,188.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
51,HK.09988,2020-03-17 00:00:00,182.0,183.2,185.9,175.0,40.175,0.00172,36872240,6637652712.0,2.1751254880089106,179.3,24.83688708647234,28.51832594384306,17.4740093717309,-6.686803167246552,-4.5755829259658,-4.222440482561504,198.45882352941177,200.18823529411767,196.72941176470587,6732871024.0,,,,,,,,,183.2,179.3,184.73333333333332,182.08333333333334,179.3,191.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
52,HK.09988,2020-03-18 00:00:00,177.8,173.0,181.8,172.8,37.938,0.00273,58603973,10381441963.0,-5.567685589519645,183.2,18.7819848558898,26.08424009031038,4.177474387048633,-7.864290421946919,-5.2333244251620235,-5.261931993569791,196.56470588235294,198.45882352941177,194.6705882352941,10279136864.2,,,,,,,,,183.2,173.0,178.5,175.23333333333332,183.2,179.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
53,HK.09988,2020-03-19 00:00:00,176.1,174.0,176.5,167.6,38.157,0.00161,34599488,5958311139.0,0.5780346820809248,173.0,18.87690782060303,24.28240670001714,8.065910061774808,-8.61742954831388,-5.910145449792395,-5.414568197042968,194.64705882352942,196.56470588235294,192.7294117647059,6056640374.400001,,,,,,,,,174.0,173.0,176.73333333333332,173.70000000000002,173.0,183.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
54,HK.09988,2020-03-20 00:00:00,177.0,183.0,183.0,177.0,40.131,0.0013,27899247,5018390033.0,5.172413793103448,174.0,25.68462788813154,24.63296204415715,27.78795957608032,-8.391342772124887,-6.406384914258894,-3.969915715731986,193.47058823529412,194.64705882352942,192.2941176470588,5021864460.0,,,,,,,,,183.0,174.0,176.66666666666666,181.0,174.0,173.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
55,HK.09988,2020-03-23 00:00:00,172.5,170.0,176.9,170.0,37.28,0.00175,37535058,6480078812.0,-7.103825136612022,183.0,21.0927387459509,23.747906130398068,15.782403977056568,-9.155618457194748,-6.956231622846064,-4.398773668697368,191.4,193.47058823529412,189.3294117647059,6427878682.5,,,,,,,,,183.0,170.0,175.66666666666666,171.5666666666667,183.0,174.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
56,HK.09988,2020-03-24 00:00:00,173.7,174.5,175.0,170.2,38.267,0.00125,26729551,4628111939.0,2.647058823529412,170.0,22.35364506387207,23.39934083741684,20.26225351678253,-9.291098057096292,-7.423204909696111,-3.735786294800363,189.9,191.4,188.4,4653614829.099999,,,,,,,,,174.5,170.0,175.83333333333334,173.73333333333335,170.0,183.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
57,HK.09988,2020-03-25 00:00:00,181.0,179.7,181.7,177.8,39.407,0.00131,28012053,5027743853.0,2.979942693409736,174.5,28.223567464039153,24.605397562451145,35.45990726721517,-8.876546768619193,-7.713873281480727,-2.325346974276931,188.43529411764703,189.9,186.97058823529406,5051973758.55,,,,,,,,,179.7,174.5,174.73333333333335,179.9333333333333,174.5,170.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
58,HK.09988,2020-03-26 00:00:00,181.0,180.9,182.4,178.3,39.671,0.00083,17816738,3220118016.0,0.6677796327212115,179.7,39.33707497770269,28.288317072869447,61.43459078736919,-8.354872149229777,-7.8420730550305375,-1.0255981883984795,187.1235294117647,188.43529411764703,185.81176470588238,3223938741.1,,,,,,,,,180.9,179.7,178.36666666666667,180.73333333333335,179.7,174.5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
59,HK.09988,2020-03-27 00:00:00,186.0,183.9,186.0,182.9,40.328,0.00111,23922455,4412411150.0,1.658374792703151,180.9,51.64954575637575,34.12862443000255,86.69138840912215,-7.611624260543181,-7.795983296133067,0.3687180711797726,186.04705882352943,187.1235294117647,184.97058823529414,4424458052.25,,,,,,,,,183.9,180.9,181.5,184.4333333333333,180.9,179.7,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
60,HK.09988,2020-03-30 00:00:00,180.2,180.3,182.1,177.5,39.539,0.00084,18129547,3260759192.0,-1.957585644371938,183.9,55.99259420377047,39.59461700418382,88.78854860294379,-7.229744869001877,-7.68273561070683,0.9059814834099065,184.46470588235294,186.04705882352943,182.88235294117646,3267850846.75,,,,,,,,,183.9,180.3,181.70000000000002,180.11666666666667,183.9,180.9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
61,HK.09988,2020-03-31 00:00:00,185.2,183.4,185.7,182.7,40.219,0.00063,13598127,2501430739.0,1.7193566278424814,180.3,63.461837091166466,45.56142213296802,99.26266700756335,-6.60086791130999,-7.466362070827462,1.7309883190349442,183.26470588235293,184.46470588235294,182.0647058823529,2506134806.1000004,,,,,,,,,183.4,180.3,182.53333333333333,183.9666666666667,180.3,183.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
62,HK.09988,2020-04-01 00:00:00,185.4,184.0,187.4,181.1,40.35,0.00106,22814764,4214464447.0,0.327153762268263,183.4,67.71132040428411,51.098896775299636,100.93616766225307,-5.985071230368334,-7.170103902735637,2.3700653447346056,182.7058823529412,183.26470588235293,182.14705882352945,4213886910.7999997,,,,,,,,,184.0,183.4,182.5666666666667,184.3166666666667,183.4,180.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
63,HK.09988,2020-04-02 00:00:00,183.2,186.0,186.5,182.2,40.789,0.00057,12304930,2277644390.0,1.0869565217391304,184.0,73.77199611149591,56.7671716665455,107.78164500139671,-5.2748593438143985,-6.791054990951389,3.0323912942739817,181.9235294117647,182.7058823529412,181.1411764705882,2271490078.0,,,,,,,,,186.0,184.0,184.46666666666667,184.98333333333335,184.0,183.4,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
64,HK.09988,2020-04-03 00:00:00,183.5,183.7,184.9,182.6,40.285,0.00043,9290512,1705499825.0,-1.2365591397849522,186.0,74.95109011580114,61.313151313263454,102.22696772087649,-4.841788955844095,-6.401201783929931,3.1188256561716727,181.14117647058825,181.9235294117647,180.3588235294118,1705738003.2,,,,,,,,,186.0,183.7,184.5666666666667,183.6833333333333,186.0,184.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
65,HK.09988,2020-04-06 00:00:00,186.0,188.6,189.7,185.2,41.359,0.00085,18253609,3431759028.0,2.6673924877517723,183.7,78.95921924894532,65.72466832222376,105.42832110238842,-4.056428521327803,-5.932247131409506,3.7516372201634063,181.12941176470588,181.14117647058825,181.1176470588235,3418900965.7000003,,,,,,,,,188.6,183.7,186.1,187.78333333333333,183.7,186.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
