List of Securities,,,,,,,,,,,,,,,,,,,,
Updated as at 06/03/2023,,,,,,,,,,,,,,,,,,,,
Stock Code,Name of Securities,Category,Sub-Category,Board Lot,Par Value,ISIN,Expiry Date,Subject to Stamp Duty,Shortsell Eligible,CAS Eligible,VCM Eligible,Admitted to Stock Options,Admitted to Stock Futures,Admitted to CCASS,ETF / Fund Manager,Debt Securities Board Lot (Nominal),Debt Securities Investor Type,POS Eligble,"Spread Table
1, 4 = Part A
3 = Part B
5 = Part D",
01941,YE XING GROUP,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG9842B1014,,Y, ,Y, , , ,Y,,,,Y,1 ,
01942,MOG HOLDINGS,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG6185A1040,,Y, ,Y, , , ,Y,,,,Y,1 ,
01943,SILVER TIDE,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG8136F1090,,Y, ,Y, , , ,Y,,,,Y,1 ,
01945,ZERO2IPO,Equity,Equity Securities (Main Board),400,USD 0.0001,KYG9889D1016,,Y, ,Y, , , ,Y,,,,Y,1 ,
01947,MEIHAO GROUP,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG5966K1094,,Y, ,Y, , , ,Y,,,,Y,1 ,
01948,UJU HOLDING,Equity,Equity Securities (Main Board),"1,000",USD 0.0100,KYG9445Z1090,,Y, ,Y, , , ,Y,,,,Y,1 ,
01949,PLATT NERA,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG7S47A1005,,Y, ,Y, , , ,Y,,,,Y,1 ,
01950,DIWANG IND H,Equity,Equity Securities (Main Board),"4,000",USD 0.0005,            ,,Y, ,Y, , , ,Y,,,,Y,1 ,
01951,JXR,Equity,Equity Securities (Main Board),500,USD 0.00001,KYG5140J1013,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
01952,EVEREST MED-B,Equity,Equity Securities (Main Board),500,USD 0.0001,KYG3224E1061,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
01953,RIMBACO,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG7569L1041,,Y, ,Y, , , ,Y,,,,Y,1 ,
01955,JOHNSON HLDGS,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG4588A1022,,Y, ,Y, , , ,Y,,,,Y,1 ,
01957,MBV INTL,Equity,Equity Securities (Main Board),"2,500",HKD 0.0100,KYG5954V1095,,Y, ,Y, , , ,Y,,,,Y,1 ,
01958,BAIC MOTOR,Equity,Equity Securities (Main Board),500,RMB 1.0000,CNE100001TJ4,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
01959,CENT UNIT HLDG,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG2066U1031,,Y, ,Y, , , ,Y,,,,Y,1 ,
01960,TBKS HLDGS,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG5823C1006,,Y, ,Y, , , ,Y,,,,Y,1 ,
01961,INFINITIES TECH,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG5140P1072,,Y, ,Y, , , ,Y,,,,Y,1 ,
01962,EVERGREEN PG,Equity,Equity Securities (Main Board),"2,000",USD 0.0100,KYG322541072,,Y, ,Y, , , ,Y,,,,Y,1 ,
01963,BCQ,Equity,Equity Securities (Main Board),500,RMB 1.0000,CNE100001QN2,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
01965,LANDSEA LIFE,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG5371B1086,,Y, ,Y, , , ,Y,,,,Y,1 ,
01966,CHINA SCE GROUP,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,KYG211901064,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
01967,CONFIDENCE IN,Equity,Equity Securities (Main Board),200,HKD 0.0100,KYG2R80A1009,,Y,Y,Y, , , ,Y,,,,Y,1 ,
01968,HINGTEX HLDGS,Equity,Equity Securities (Main Board),"4,000",HKD 0.0100,KYG459081033,,Y, ,Y, , , ,Y,,,,Y,1 ,
01969,CHINA CHUNLAI,Equity,Equity Securities (Main Board),"1,000",HKD 0.00001,KYG2121L1068,,Y, ,Y, , , ,Y,,,,Y,1 ,
01970,IMAX CHINA,Equity,Equity Securities (Main Board),100,USD 0.0001,KYG476341030,,Y, ,Y, , , ,Y,,,,Y,1 ,
01971,RSUN SER,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG7457E1052,,Y, ,Y, , , ,Y,,,,Y,1 ,
01972,SWIREPROPERTIES,Equity,Equity Securities (Main Board),200, ,HK0000063609,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
01975,SUN HING PRINT,Equity,Equity Securities (Main Board),"4,000",HKD 0.0100,KYG8587B1023,,Y, ,Y, , , ,Y,,,,Y,1 ,
01977,ANALOGUE HLDGS,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,BMG0418N1083,,Y, ,Y, , , ,Y,,,,Y,1 ,
01978,LH GROUP,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG547241029,,Y, ,Y, , , ,Y,,,,Y,1 ,
01979,TEN PAO GROUP,Equity,Equity Securities (Main Board),"4,000",HKD 0.0100,KYG876031090,,Y, ,Y, , , ,Y,,,,Y,1 ,
01980,TIANGE,Equity,Equity Securities (Main Board),"1,000",USD 0.0001,KYG887641085,,Y, ,Y, , , ,Y,,,,Y,1 ,
01981,CATHAY EDU,Equity,Equity Securities (Main Board),"1,000",USD 0.00001,KYG1965A1013,,Y, ,Y, , , ,Y,,,,Y,1 ,
01982,NAMESON HLDGS,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG6362E1017,,Y, ,Y, , , ,Y,,,,Y,1 ,
01983,LUZHOU BANK,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE100003FB6,,Y, ,Y, , , ,Y,,,,Y,1 ,
01985,MICROWARE,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG609061075,,Y, ,Y, , , ,Y,,,,Y,1 ,
01986,TSAKER NE,Equity,Equity Securities (Main Board),500,USD 0.0100,            ,,Y, ,Y, , , ,Y,,,,Y,1 ,
01987,BENG SOON MACH,Equity,Equity Securities (Main Board),"4,000",HKD 0.0100,KYG0984U1067,,Y, ,Y, , , ,Y,,,,Y,1 ,
01988,MINSHENG BANK,Equity,Equity Securities (Main Board),500,RMB 1.0000,CNE100000HF9,,Y,Y,Y,Y,Y,Y,Y,,,,Y,1 ,
01989,PINE CARE GP,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG710081095,,Y, ,Y, , , ,Y,,,,Y,1 ,
01991,TA YANG GROUP,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG869171044,,Y, ,Y, , , ,Y,,,,Y,1 ,
01992,FOSUN TOURISM,Equity,Equity Securities (Main Board),200,EUR 0.0001,KYG365731069,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
01993,ASIARAY,Equity,Equity Securities (Main Board),500,HKD 0.1000,KYG0623M1015,,Y, ,Y, , , ,Y,,,,Y,1 ,
01995,CIFI ES SERVICE,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG2139U1067,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
01996,RSUN PPT,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG7459A1013,,Y, ,Y,Y, , ,Y,,,,Y,1 ,
01997,WHARF REIC,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,KYG9593A1040,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
01999,MAN WAH HLDGS,Equity,Equity Securities (Main Board),400,HKD 0.4000,BMG5800U1071,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02000,SIM TECH,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,BMG814741010,,Y, ,Y, , , ,Y,,,,Y,1 ,
02001,NEW HIGHER EDU,Equity,Equity Securities (Main Board),"1,000",USD 0.0001,KYG2163K1076,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02002,SUNSHINE PAPER,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG215A01058,,Y,Y,Y, , , ,Y,,,,Y,1 ,
02003,VCREDIT,Equity,Equity Securities (Main Board),200,HKD 0.1000,KYG940441077,,Y, ,Y, , , ,Y,,,,Y,1 ,
02005,SSY GROUP,Equity,Equity Securities (Main Board),"2,000",HKD 0.0200,KYG8406X1034,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02007,COUNTRY GARDEN,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,KYG245241032,,Y,Y,Y,Y,Y,Y,Y,,,,Y,1 ,
02008,PHOENIX TV,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG706261099,,Y, ,Y, , , ,Y,,,,Y,1 ,
02009,BBMG,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE100000F20,,Y,Y,Y, , , ,Y,,,,Y,1 ,
02011,CHINA APEX GP,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG2R11R1079,,Y, ,Y, , , ,Y,,,,Y,1 ,
02012,SUNSHINE OIL,Equity,Equity Securities (Main Board),"1,000", ,CA8678423044,,Y, ,Y, , , ,Y,,,,Y,1 ,
02013,WEIMOB INC,Equity,Equity Securities (Main Board),"1,000",USD 0.0001,KYG9T20A1060,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02015,LI AUTO-W,Equity,Equity Securities (Main Board),100,USD 0.0001,KYG5479M1050,,Y,Y,Y,Y,Y,Y,Y,,,,Y,1 ,
02016,CZBANK,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE1000025S9,,Y,Y,Y, , , ,Y,,,,Y,1 ,
02017,CHANHIGH,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG2121A1004,,Y, ,Y, , , ,Y,,,,Y,1 ,
02018,AAC TECH,Equity,Equity Securities (Main Board),500,USD 0.0100,KYG2953R1149,,Y,Y,Y,Y,Y,Y,Y,,,,Y,1 ,
02019,DEXIN CHINA,Equity,Equity Securities (Main Board),"1,000",USD 0.0005,KYG2751H1020,,Y, ,Y,Y, , ,Y,,,,Y,1 ,
02020,ANTA SPORTS,Equity,Equity Securities (Main Board),200,HKD 0.1000,KYG040111059,,Y,Y,Y,Y,Y, ,Y,,,,Y,1 ,
02022,DIGIT HOLLYWOOD,Equity,Equity Securities (Main Board),"4,000",USD 0.0010,KYG2871A1022,,Y, ,Y, , , ,Y,,,,Y,1 ,
02023,CHINA LUDAO,Equity,Equity Securities (Main Board),"4,000",HKD 0.0100,KYG215821045,,Y, ,Y, , , ,Y,,,,Y,1 ,
02025,RUIFENG POWER,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG7714A1022,,Y, ,Y, , , ,Y,,,,Y,1 ,
02028,JOLIMARK,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG516941005,,Y, ,Y, , , ,Y,,,,Y,1 ,
02030,CABBEEN,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG3164W1087,,Y, ,Y, , , ,Y,,,,Y,1 ,
02031,AUSUPREME,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG066021091,,Y, ,Y, , , ,Y,,,,Y,1 ,
02033,TIME WATCH,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG8879M1050,,Y, ,Y, , , ,Y,,,,Y,1 ,
02038,FIH,Equity,Equity Securities (Main Board),"1,000",USD 0.0400,KYG3472Y1017,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02039,CIMC,Equity,Equity Securities (Main Board),100,RMB 1.0000,CNE100001NN9,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02048,E-HOUSE ENT,Equity,Equity Securities (Main Board),300,USD 0.00001,KYG2955A1013,,Y, ,Y, , , ,Y,,,,Y,1 ,
02051,51 CREDIT CARD,Equity,Equity Securities (Main Board),"10,000",USD 0.00001,KYG341531096,,Y, ,Y, , , ,Y,,,,Y,1 ,
02057,ZTO EXPRESS-SW,Equity,Equity Securities (Main Board),50,USD 0.0001,KYG9897K1058,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02060,PUJIANG INTL,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG7306U1022,,Y, ,Y, , , ,Y,,,,Y,1 ,
02066,SHENGJINGBANK,Equity,Equity Securities (Main Board),500,RMB 1.0000,CNE100001TK2,,Y,Y,Y, , , ,Y,,,,Y,1 ,
02068,CHALIECO,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE100001F78,,Y, ,Y, , , ,Y,,,,Y,1 ,
02076,BOSS ZHIPIN-W,Equity,Equity Securities (Main Board),100,USD 0.0001,KYG5224V1032,,Y, ,Y, , , ,Y,,,,Y,1 ,
02078,PANASIALUM,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,KYG688451098,,Y, ,Y, , , ,Y,,,,Y,1 ,
02080,AUX INTL,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG2947D1060,,Y, ,Y, , , ,Y,,,,Y,1 ,
02086,LEADWAY TECH,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,KYG4527E1089,,Y, ,Y, , , ,Y,,,,Y,1 ,
02088,XIWANG PROPERTY,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,BMG9829U1062,,Y, ,Y, , , ,Y,,,,Y,1 ,
02096,SIMCERE PHARMA,Equity,Equity Securities (Main Board),"1,000", ,HK0000658531,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02098,ZALL SMARTCOM,Equity,Equity Securities (Main Board),"1,000",HKD 0.003333333333,KYG9888C1125,,Y,Y,Y, , , ,Y,,,,Y,1 ,
02099,CHINAGOLDINTL,Equity,Equity Securities (Main Board),100, ,CA16890P1036,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02100,BAIOO,Equity,Equity Securities (Main Board),"2,000",USD 0.0000005,KYG070381051,,Y, ,Y, , , ,Y,,,,Y,1 ,
02101,FULU HOLDINGS,Equity,Equity Securities (Main Board),500,USD 0.0001,KYG3691U1040,,Y, ,Y, , , ,Y,,,,Y,1 ,
02102,TAK LEE MACH,Equity,Equity Securities (Main Board),"10,000",HKD 0.0100,KYG866501011,,Y, ,Y, , , ,Y,,,,Y,1 ,
02103,SINIC HOLDINGS,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG8196J1085,,Y, ,Y, , , ,Y,,,,Y,1 ,
02107,FIRST SERVICE,Equity,Equity Securities (Main Board),"2,500",USD 0.0000002,KYG3483A1004,,Y, ,Y, , , ,Y,,,,Y,1 ,
02108,K2 F&B,Equity,Equity Securities (Main Board),"4,000",HKD 0.0100,            ,,Y, ,Y, , , ,Y,,,,Y,1 ,
02110,TIAN CHENG HLDG,Equity,Equity Securities (Main Board),"10,000",HKD 0.0100,KYG9877W1033,,Y, ,Y, , , ,Y,,,,Y,1 ,
02111,BEST PACIFIC,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG106891008,,Y, ,Y, , , ,Y,,,,Y,1 ,
02112,GRACE LIFE-TECH,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG3164G1038,,Y, ,Y, , , ,Y,,,,Y,1 ,
02113,CENTURY GP INTL,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG2031R1020,,Y, ,Y, , , ,Y,,,,Y,1 ,
02115,CHANNEL MICRON,Equity,Equity Securities (Main Board),"10,000",HKD 0.0100,KYG2045A1031,,Y, ,Y, , , ,Y,,,,Y,1 ,
02116,JS INNOV,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG5140A1004,,Y, ,Y, , , ,Y,,,,Y,1 ,
02117,DATANG GROUP,Equity,Equity Securities (Main Board),"1,000",USD 0.0100,KYG2659T1094,,Y, ,Y, , , ,Y,,,,Y,1 ,
02118,TIAN SHAN DEV,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG887201187,,Y, ,Y, , , ,Y,,,,Y,1 ,
02119,TSIT WING INTL,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,BMG9113W1073,,Y, ,Y, , , ,Y,,,,Y,1 ,
02120,KN HOSPITAL,Equity,Equity Securities (Main Board),100,RMB 1.0000,CNE100002383,,Y, ,Y, , , ,Y,,,,Y,1 ,
02121,AINNOVATION,Equity,Equity Securities (Main Board),100,RMB 1.0000,CNE1000055Z1,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02122,KIDSLAND INTL,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG5259R1002,,Y, ,Y, , , ,Y,,,,Y,1 ,
02125,STRAWBEAR ENT,Equity,Equity Securities (Main Board),"1,000",USD 0.000025,KYG8533A1094,,Y, ,Y, , , ,Y,,,,Y,1 ,
02126,JW THERAP-B,Equity,Equity Securities (Main Board),500,USD 0.00001,KYG5210T1040,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02127,HUISEN INTL,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG4645D1079,,Y, ,Y, , , ,Y,,,,Y,1 ,
02128,CHINA LESSO,Equity,Equity Securities (Main Board),"1,000",HKD 0.0500,KYG2157Q1029,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02129,LEGION CONSO,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG5S52A1066,,Y, ,Y, , , ,Y,,,,Y,1 ,
02130,CN LOGISTICS,Equity,Equity Securities (Main Board),"1,000",USD 0.0010,KYG2353J1004,,Y, ,Y, , , ,Y,,,,Y,1 ,
02131,NETJOY,Equity,Equity Securities (Main Board),"1,000",USD 0.00005,KYG6429L1068,,Y, ,Y, , , ,Y,,,,Y,1 ,
02132,LANDRICH HLDG,Equity,Equity Securities (Main Board),"8,000",HKD 0.0100,KYG5372A1094,,Y, ,Y, , , ,Y,,,,Y,1 ,
02133,GREENWAY MINING,Equity,Equity Securities (Main Board),"10,000",HKD 0.0001,KYG4165L1335,,Y, ,Y, , , ,Y,,,,Y,1 ,
02135,RAILY AESMED,Equity,Equity Securities (Main Board),"10,000",USD 0.0100,KYG7356A1058,,Y, ,Y, , , ,Y,,,,Y,1 ,
02136,LIFESTYLE CHI,Equity,Equity Securities (Main Board),500,HKD 0.0050,KYG548741050,,Y, ,Y, , , ,Y,,,,Y,1 ,
02137,BRII-B,Equity,Equity Securities (Main Board),500,USD 0.000005,KYG1645A1094,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02138,EC HEALTHCARE,Equity,Equity Securities (Main Board),"1,000",HKD 0.00001,KYG3037S1021,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02139,BANK OF GANSU,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE100002RW9,,Y,Y,Y, , , ,Y,,,,Y,1 ,
02142,HBM HOLDINGS-B,Equity,Equity Securities (Main Board),"1,000",USD 0.000025,KYG4403H1002,,Y, ,Y,Y, , ,Y,,,,Y,1 ,
02145,CHICMAX,Equity,Equity Securities (Main Board),100,RMB 1.0000,CNE100005MX1,,Y, ,Y, , , ,Y,,,,Y,1 ,
02146,ROISERV,Equity,Equity Securities (Main Board),500,RMB 1.0000,CNE1000049J8,,Y, ,Y, , , ,Y,,,,Y,1 ,
02147,ZHENGWEI GROUP,Equity,Equity Securities (Main Board),"4,000",USD 0.0100,KYG989MG1077,,Y, ,Y, , , ,Y,,,,Y,1 ,
02148,VESYNC,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG9450E1089,,Y, ,Y,Y, , ,Y,,,,Y,1 ,
02150,NAYUKI,Equity,Equity Securities (Main Board),500,USD 0.00005,KYG6432S1066,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02152,SUXIN SERVICES,Equity,Equity Securities (Main Board),500,RMB 1.0000,CNE100005HN2,,Y, ,Y, , , ,Y,,,,Y,1 ,
02153,TAT HONG EQUIP,Equity,Equity Securities (Main Board),"2,000",USD 0.0800,KYG8683B1059,,Y, ,Y, , , ,Y,,,,Y,1 ,
02155,MORIMATSU INTL,Equity,Equity Securities (Main Board),"1,000", ,HK0000709128,,Y,Y,Y, , , ,Y,,,,Y,1 ,
02156,C&D PROPERTY,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,VGG3165E1079,,Y,Y,Y, , , ,Y,,,,Y,1 ,
02157,LEPU BIO-B,Equity,Equity Securities (Main Board),"1,000",RMB 1.0000,CNE100004SM4,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02158,YIDU TECH,Equity,Equity Securities (Main Board),100,USD 0.00002,KYG9845C1069,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02159,MEDIWELCOME,Equity,Equity Securities (Main Board),800,HKD 0.00001,KYG5960A1076,,Y, ,Y, , , ,Y,,,,Y,1 ,
02160,CARDIOFLOW-B,Equity,Equity Securities (Main Board),"1,000",USD 0.000005,KYG6082P1054,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02161,JBM HEALTHCARE,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG1090B1077,,Y, ,Y, , , ,Y,,,,Y,1 ,
02162,KEYMED BIO-B,Equity,Equity Securities (Main Board),500,USD 0.0001,KYG5252B1023,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02163,BROAD HOMES,Equity,Equity Securities (Main Board),300,RMB 1.0000,CNE100003NK1,,Y,Y,Y, , , ,Y,,,,Y,1 ,
02165,LING YUE SER GP,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG5500R1074,,Y, ,Y, , , ,Y,,,,Y,1 ,
02166,SMART-CORE,Equity,Equity Securities (Main Board),"2,000",USD 0.00001,KYG8211R1011,,Y, ,Y, , , ,Y,,,,Y,1 ,
02167,TI CLOUD,Equity,Equity Securities (Main Board),200,USD 0.0001,KYG8933A1058,,Y, ,Y, , , ,Y,,,,Y,1 ,
02168,KAISA PROSPER,Equity,Equity Securities (Main Board),250,HKD 0.0100,KYG522441032,,Y, ,Y, , , ,Y,,,,Y,1 ,
02169,CANGGANGRAILWAY,Equity,Equity Securities (Main Board),"4,000",HKD 0.0100,KYG1820D1007,,Y, ,Y, , , ,Y,,,,Y,1 ,
02170,BASECARE-B,Equity,Equity Securities (Main Board),500,RMB 1.0000,CNE100004BC1,,Y, ,Y, , , ,Y,,,,Y,1 ,
02171,CARSGEN-B,Equity,Equity Securities (Main Board),500,USD 0.00000025,KYG1996C1006,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02172,MICROPORT NEURO,Equity,Equity Securities (Main Board),"1,000",USD 0.00002,KYG6083E1098,,Y,Y,Y, , , ,Y,,,,Y,1 ,
02175,CH GENERAL EDU,Equity,Equity Securities (Main Board),"1,000",USD 0.00001,KYG2124H1020,,Y, ,Y, , , ,Y,,,,Y,1 ,
02176,CCID CONSULTING,Equity,Equity Securities (Main Board),"10,000",RMB 0.1000,CNE1000000Y0,,Y, ,Y, , , ,Y,,,,Y,1 ,
02177,UNQ HOLDINGS,Equity,Equity Securities (Main Board),200,HKD 0.0001,KYG9412Z1081,,Y, ,Y, , , ,Y,,,,Y,1 ,
02178,PETRO-KING,Equity,Equity Securities (Main Board),"1,000", ,VGG7042T1049,,Y, ,Y, , , ,Y,,,,Y,1 ,
02179,RECBIO-B,Equity,Equity Securities (Main Board),500,RMB 1.0000,CNE1000057K9,,Y,Y,Y, , , ,Y,,,,Y,1 ,
02180,MANPOWER GRC,Equity,Equity Securities (Main Board),250,HKD 0.0100,KYG5795B1068,,Y, ,Y, , , ,Y,,,,Y,1 ,
02181,MABPHARM-B,Equity,Equity Securities (Main Board),"2,000",USD 0.0001,KYG5780F1046,,Y, ,Y, , , ,Y,,,,Y,1 ,
02182,TIAN CHANG GP,Equity,Equity Securities (Main Board),"4,000",HKD 0.1000,KYG887331034,,Y, ,Y, , , ,Y,,,,Y,1 ,
02183,SANSHENG HLDG,Equity,Equity Securities (Main Board),"2,000",HKD 0.1000,KYG7812E1052,,Y, ,Y, , , ,Y,,,,Y,1 ,
02185,BIOHEART-B,Equity,Equity Securities (Main Board),100,RMB 1.0000,CNE100004JH3,,Y, ,Y, , , ,Y,,,,Y,1 ,
02186,LUYE PHARMA,Equity,Equity Securities (Main Board),500,USD 0.0200,BMG570071099,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02187,ZHIXIN GP HLDG,Equity,Equity Securities (Main Board),"8,000",HKD 0.0100,KYG989A41070,,Y, ,Y, , , ,Y,,,,Y,1 ,
02188,TITANS ENERGY,Equity,Equity Securities (Main Board),"2,000",HKD 0.0100,KYG2113Y1089,,Y, ,Y, , , ,Y,,,,Y,1 ,
02189,KATO (HK) HLDGS,Equity,Equity Securities (Main Board),"4,000",HKD 0.0100,KYG5216P1063,,Y, ,Y, , , ,Y,,,,Y,1 ,
02190,ZYLOXTB-B,Equity,Equity Securities (Main Board),500,RMB 1.0000,CNE100004JD2,,Y,Y,Y, , , ,Y,,,,Y,1 ,
02191,SF REIT,Real Estate Investment Trusts,,"1,000", ,HK0000735800,,Y,Y,Y, , , ,Y,SF REIT Asset Management Limited,,,Y,1 ,
02192,MEDLIVE,Equity,Equity Securities (Main Board),500,USD 0.00001,KYG5961B1041,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02193,MAN KING HOLD,Equity,Equity Securities (Main Board),"4,000",HKD 0.0100,KYG5860S1093,,Y, ,Y, , , ,Y,,,,Y,1 ,
02195,UNITY ENT,Equity,Equity Securities (Main Board),"5,000",HKD 0.0100,KYG9460D1088,,Y, ,Y, , , ,Y,,,,Y,1 ,
02196,FOSUN PHARMA,Equity,Equity Securities (Main Board),500,RMB 1.0000,CNE100001M79,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02197,CLOVER BIO-B,Equity,Equity Securities (Main Board),500,USD 0.0001,KYG2280A1076,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02198,CHINA SANJIANG,Equity,Equity Securities (Main Board),"1,000",HKD 0.1000,KYG211861045,,Y, ,Y, , , ,Y,,,,Y,1 ,
02199,REGINA MIRACLE,Equity,Equity Securities (Main Board),"1,000",USD 0.0100,KYG748071019,,Y, ,Y, , , ,Y,,,,Y,1 ,
02202,CHINA VANKE,Equity,Equity Securities (Main Board),100,RMB 1.0000,CNE100001SR9,,Y,Y,Y,Y,Y, ,Y,,,,Y,1 ,
02203,BRAINHOLE TECH,Equity,Equity Securities (Main Board),"10,000",HKD 0.0100,KYG1300A1058,,Y, ,Y, , , ,Y,,,,Y,1 ,
02205,KANGQIAO SER,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG5224S1003,,Y, ,Y, , , ,Y,,,,Y,1 ,
02207,RONSHINE SERV,Equity,Equity Securities (Main Board),"1,000",HKD 0.0100,KYG7636C1033,,Y, ,Y, , , ,Y,,,,Y,1 ,
02208,GOLDWIND,Equity,Equity Securities (Main Board),200,RMB 1.0000,CNE100000PP1,,Y,Y,Y,Y, , ,Y,,,,Y,1 ,
02209,YESASIA HLDGS,Equity,Equity Securities (Main Board),"1,000", ,HK0000748381,,Y, ,Y, , , ,Y,,,,Y,1 ,
02210,BEIJING JIAYE,Equity,Equity Securities (Main Board),400,RMB 1.0000,CNE100004SN2,,Y, ,Y, , , ,Y,,,,Y,1 ,
02211,UNI HEALTH,Equity,Equity Securities (Main Board),"5,000",USD 0.0100,KYG9302L1106,,Y, ,Y, , , ,Y,,,,Y,1 ,
02212,FB MINING,Equity,Equity Securities (Main Board),"10,000",HKD 0.0050,KYG3700E1338,,Y, ,Y, , , ,Y,,,,Y,1 ,
