code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.00011,2020-11-19 09:30:00,129.5,129.5,129.5,129.5,0.0,0.0,9900,1282050.0,-0.5376344086021418,130.2
HK.00011,2020-11-19 09:31:00,130.0,129.9,130.1,129.5,0.0,0.0,11600,1506630.0,0.30888030888031326,129.5
HK.00011,2020-11-19 09:32:00,129.8,130.2,130.2,129.6,0.0,0.0,9800,1273180.0,0.23094688221707693,129.9
HK.00011,2020-11-19 09:33:00,130.3,130.4,130.4,130.2,0.0,0.0,2700,351680.0,0.15360983102919898,130.2
HK.00011,2020-11-19 09:34:00,130.3,130.5,130.6,130.3,0.0,0.0,9600,1252410.0,0.07668711656441281,130.4
HK.00011,2020-11-19 09:35:00,130.6,130.6,130.6,130.5,0.0,0.0,5500,718170.0,0.0766283524904171,130.5
HK.00011,2020-11-19 09:36:00,130.6,130.7,130.8,130.6,0.0,0.0,3000,392080.0,0.07656967840734634,130.6
HK.00011,2020-11-19 09:37:00,130.7,130.6,130.8,130.6,0.0,0.0,6400,836370.0,-0.07651109410864142,130.7
HK.00011,2020-11-19 09:38:00,130.7,130.8,130.8,130.7,0.0,0.0,2800,365980.0,0.15313935681471444,130.6
HK.00011,2020-11-19 09:39:00,130.8,130.7,130.8,130.7,0.0,0.0,7600,993460.0,-0.07645259938839659,130.8
HK.00011,2020-11-19 09:40:00,130.7,130.7,130.8,130.6,0.0,0.0,9300,1215270.0,0.0,130.7
HK.00011,2020-11-19 09:41:00,130.7,131.0,131.0,130.7,0.0,0.0,8700,1138270.0,0.229533282325946,130.7
HK.00011,2020-11-19 09:42:00,131.0,131.0,131.0,131.0,0.0,0.0,1700,222700.0,0.0,131.0
HK.00011,2020-11-19 09:43:00,131.0,130.7,131.0,130.7,0.0,0.0,9600,1256230.0,-0.22900763358779494,131.0
HK.00011,2020-11-19 09:44:00,130.7,130.6,130.8,130.6,0.0,0.0,8800,1150160.0,-0.07651109410864142,130.7
HK.00011,2020-11-19 09:45:00,130.5,130.5,130.5,130.3,0.0,0.0,7000,913120.0,-0.07656967840734634,130.6
HK.00011,2020-11-19 09:46:00,130.5,130.5,130.5,130.5,0.0,0.0,400,52200.0,0.0,130.5
HK.00011,2020-11-19 09:47:00,130.5,130.5,130.5,130.3,0.0,0.0,5500,717210.0,0.0,130.5
HK.00011,2020-11-19 09:48:00,130.4,130.5,130.5,130.4,0.0,0.0,1300,169540.0,0.0,130.5
HK.00011,2020-11-19 09:49:00,130.4,130.6,130.6,130.4,0.0,0.0,4600,600360.0,0.0766283524904171,130.5
HK.00011,2020-11-19 09:50:00,130.5,130.6,130.6,130.5,0.0,0.0,1900,248010.0,0.0,130.6
HK.00011,2020-11-19 09:51:00,130.6,130.9,130.9,130.6,0.0,0.0,8000,1046010.0,0.22970903522206076,130.6
HK.00011,2020-11-19 09:52:00,130.9,131.0,131.0,130.9,0.0,0.0,61800,8091950.0,0.07639419404124852,130.9
HK.00011,2020-11-19 09:53:00,131.0,130.9,131.0,130.9,0.0,0.0,8500,1113490.0,-0.07633587786259108,131.0
HK.00011,2020-11-19 09:54:00,131.0,131.0,131.0,131.0,0.0,0.0,2300,301300.0,0.07639419404124852,130.9
HK.00011,2020-11-19 09:55:00,131.0,131.0,131.0,130.9,0.0,0.0,1100,144090.0,0.0,131.0
HK.00011,2020-11-19 09:56:00,131.0,131.0,131.0,130.9,0.0,0.0,1500,196490.0,0.0,131.0
HK.00011,2020-11-19 09:57:00,131.0,131.0,131.0,130.9,0.0,0.0,2500,327470.0,0.0,131.0
HK.00011,2020-11-19 09:58:00,130.9,130.8,131.0,130.8,0.0,0.0,14800,1936940.0,-0.15267175572518216,131.0
HK.00011,2020-11-19 09:59:00,130.7,130.6,130.7,130.6,0.0,0.0,3100,405060.0,-0.15290519877677144,130.8
HK.00011,2020-11-19 10:00:00,130.5,130.6,130.6,130.5,0.0,0.0,1300,169670.0,0.0,130.6
HK.00011,2020-11-19 10:01:00,130.6,130.8,130.8,130.5,0.0,0.0,4000,522690.0,0.15313935681471444,130.6
HK.00011,2020-11-19 10:02:00,130.8,130.8,130.8,130.7,0.0,0.0,3100,405470.0,0.0,130.8
HK.00011,2020-11-19 10:03:00,130.8,130.8,130.8,130.8,0.0,0.0,300,39240.0,0.0,130.8
HK.00011,2020-11-19 10:04:00,130.9,131.0,131.0,130.8,0.0,0.0,4400,575910.0,0.15290519877674968,130.8
HK.00011,2020-11-19 10:05:00,130.8,130.7,130.8,130.7,0.0,0.0,9600,1255650.0,-0.22900763358779494,131.0
